연도,분기,월,지하철역,호선명,00-06시,06-11시,11-14시,14-17시,17-21시,21-24시,위도,경도
2022,2,6,삼성중앙,9호선2~3단계,2491,131488,43295,53416,125942,30036,37.513011,127.053282
2022,2,6,선정릉,9호선2~3단계,3747,192643,63111,71803,172080,45403,37.510516,127.043838
2022,2,6,언주,9호선2~3단계,4177,194304,72403,87171,177634,40331,37.507287,127.033868
2022,2,6,강남구청,분당선,3210,174157,72559,83247,169842,40806,37.517324,127.041203
2022,2,6,개포동,분당선,2152,68711,30858,39664,57831,21310,37.489116,127.06614
2022,2,6,구룡,분당선,1782,43988,14710,24282,27989,8638,37.486839,127.058856
2022,2,6,대모산입구,분당선,3246,83787,33223,39469,62612,20830,37.491373,127.07272
2022,2,6,도곡,분당선,3489,118647,56507,71378,105152,30969,37.491073,127.055319
2022,2,6,선릉,분당선,3762,344586,99305,107743,243329,58129,37.504571,127.048505
2022,2,6,선정릉,분당선,2326,146668,48200,55968,127457,27109,37.510516,127.043838
2022,2,6,수서,분당선,8520,249464,115107,131166,231873,74582,37.487425,127.1016645
2022,2,6,압구정로데오,분당선,4680,298801,161709,198976,389157,104564,37.527381,127.040534
2022,2,6,한티,분당선,4426,239187,126736,143687,246030,86230,37.496237,127.052873
2022,3,7,강남,2호선,45309,1233902,623037,753031,1464929,594639,37.4974135,127.028008
2022,3,7,삼성(무역센터),2호선,18588,961785,420149,525668,1011337,235876,37.508844,127.06316
2022,3,7,선릉,2호선,20045,898711,349938,424150,898043,251039,37.504571,127.048505
2022,3,7,역삼,2호선,18036,1067785,309579,369705,896985,209035,37.500622,127.036456
2022,3,7,대청,3호선,5236,174695,68972,85671,149340,49616,37.493514,127.079532
2022,3,7,대치,3호선,3651,183092,99043,112977,183689,83040,37.494612,127.063642
2022,3,7,도곡,3호선,3092,95354,40399,46407,78661,22228,37.491073,127.055319
2022,3,7,매봉,3호선,2771,225420,77758,92694,205932,52055,37.486947,127.046769
2022,3,7,수서,3호선,8897,308207,148215,167537,287270,88397,37.487425,127.1016645
2022,3,7,신사,3호선,6361,440996,236909,287890,544504,182574,37.516334,127.020114
2022,3,7,압구정,3호선,7641,548518,290197,327599,579430,148374,37.527072,127.028461
2022,3,7,일원,3호선,4134,187858,91908,100126,128690,35486,37.483681,127.08439
2022,3,7,학여울,3호선,739,41894,22762,25573,34669,7985,37.496663,127.070594
2022,3,7,강남구청,7호선,7112,335014,105911,122372,279638,82010,37.517324,127.041203
2022,3,7,논현,7호선,9192,347735,106736,131024,322734,109557,37.511093,127.021415
2022,3,7,청담,7호선,9496,431087,122115,147413,326920,78061,37.519365,127.05335
2022,3,7,학동,7호선,6735,496643,121867,152290,412993,84875,37.514229,127.031656
2022,3,7,신논현,9호선,14960,451862,247582,297231,581675,224280,37.504598,127.02506
2022,3,7,봉은사,9호선2~3단계,5117,327068,182533,217708,359867,86660,37.514219,127.060245
2022,3,7,삼성중앙,9호선2~3단계,2704,136716,46696,55259,133263,31728,37.513011,127.053282
2022,3,7,선정릉,9호선2~3단계,4165,197658,64041,72332,177350,45248,37.510516,127.043838
2022,3,7,언주,9호선2~3단계,4433,205821,75558,90473,187674,42745,37.507287,127.033868
2022,3,7,강남구청,분당선,3086,176343,73444,82456,172601,40503,37.517324,127.041203
2022,3,7,개포동,분당선,2148,71262,33975,40405,59869,22537,37.489116,127.06614
2022,3,7,구룡,분당선,1869,43760,17113,23049,28342,7495,37.486839,127.058856
2022,3,7,대모산입구,분당선,3240,84911,36532,39570,64686,22026,37.491373,127.07272
2022,3,7,도곡,분당선,3483,120637,57592,70234,109402,31583,37.491073,127.055319
2022,3,7,선릉,분당선,3771,357803,103244,109324,253637,60971,37.504571,127.048505
2022,3,7,선정릉,분당선,2404,151983,50479,55337,131400,27026,37.510516,127.043838
2022,3,7,수서,분당선,9459,251049,117750,130874,235452,75285,37.487425,127.1016645
2022,3,7,압구정로데오,분당선,4910,306116,168949,206433,408667,110861,37.527381,127.040534
2022,3,7,한티,분당선,4403,252350,145089,149699,271734,98647,37.496237,127.052873
2022,3,8,강남,2호선,40795,1170361,568380,687082,1370332,529678,37.4974135,127.028008
2022,3,8,삼성(무역센터),2호선,17226,935697,370035,460587,955477,210370,37.508844,127.06316
2022,3,8,선릉,2호선,19398,885740,335525,407189,876585,230344,37.504571,127.048505
2022,3,8,역삼,2호선,17549,1059522,299524,354486,894135,200892,37.500622,127.036456
2022,3,8,대청,3호선,6842,172330,67182,84484,147720,47193,37.493514,127.079532
2022,3,8,대치,3호선,5140,180026,96616,110010,182519,82535,37.494612,127.063642
2022,3,8,도곡,3호선,2942,91766,36823,43845,77271,21106,37.491073,127.055319
2022,3,8,매봉,3호선,3785,218886,71390,85969,201230,47374,37.486947,127.046769
2022,3,8,수서,3호선,11124,298452,142066,162445,278945,83718,37.487425,127.1016645
2022,3,8,신사,3호선,11113,429123,220146,268812,523444,169841,37.516334,127.020114
2022,3,8,압구정,3호선,8787,530093,272755,309107,557867,142117,37.527072,127.028461
2022,3,8,일원,3호선,5348,184093,89940,101711,127004,34201,37.483681,127.08439
2022,3,8,학여울,3호선,1090,40183,28689,33087,33243,8049,37.496663,127.070594
2022,3,8,강남구청,7호선,6659,334087,103361,119681,278349,78488,37.517324,127.041203
2022,3,8,논현,7호선,8341,337617,102345,126983,317366,102286,37.511093,127.021415
2022,3,8,청담,7호선,9363,423824,115643,141879,328740,74829,37.519365,127.05335
2022,3,8,학동,7호선,6493,490635,118304,147121,409413,81745,37.514229,127.031656
2022,3,8,신논현,9호선,13417,421793,224333,269007,541563,203433,37.504598,127.02506
2022,3,8,봉은사,9호선2~3단계,4591,300608,153106,184032,329064,75285,37.514219,127.060245
2022,3,8,삼성중앙,9호선2~3단계,2650,132024,44731,52527,130570,29367,37.513011,127.053282
2022,3,8,선정릉,9호선2~3단계,3935,190505,60864,68881,174138,42756,37.510516,127.043838
2022,3,8,언주,9호선2~3단계,4334,198385,71260,86021,183733,40322,37.507287,127.033868
2022,3,8,강남구청,분당선,2840,171843,72366,79968,170015,38193,37.517324,127.041203
2022,3,8,개포동,분당선,2014,69192,30790,38380,58939,21514,37.489116,127.06614
2022,3,8,구룡,분당선,1808,39325,13679,21834,26754,7495,37.486839,127.058856
2022,3,8,대모산입구,분당선,3299,83769,34825,38837,64325,20946,37.491373,127.07272
2022,3,8,도곡,분당선,3235,118063,54649,66392,108373,29339,37.491073,127.055319
2022,3,8,선릉,분당선,3615,345992,99738,104702,249302,57379,37.504571,127.048505
2022,3,8,선정릉,분당선,2502,153009,50539,55026,131461,26117,37.510516,127.043838
2022,3,8,수서,분당선,8725,243613,114173,127286,231479,71139,37.487425,127.1016645
2022,3,8,압구정로데오,분당선,4716,302798,162020,198270,394496,101898,37.527381,127.040534
2022,3,8,한티,분당선,4228,246421,137469,142076,269786,99386,37.496237,127.052873
2022,3,9,강남,2호선,41100,1099830,523964,654752,1318340,508413,37.4974135,127.028008
2022,3,9,삼성(무역센터),2호선,16574,886269,344648,441066,901555,201282,37.508844,127.06316
2022,3,9,선릉,2호선,19055,846065,328620,410365,829420,217243,37.504571,127.048505
2022,3,9,역삼,2호선,17099,1001312,291231,354760,833503,188014,37.500622,127.036456
2022,3,9,대청,3호선,7118,174810,65993,88347,147432,47651,37.493514,127.079532
2022,3,9,대치,3호선,5577,176642,91037,114277,182973,82692,37.494612,127.063642
2022,3,9,도곡,3호선,3045,90894,37110,47031,75458,20456,37.491073,127.055319
2022,3,9,매봉,3호선,4031,217349,72952,90038,196527,47368,37.486947,127.046769
2022,3,9,수서,3호선,11176,301690,144641,169841,281416,84980,37.487425,127.1016645
2022,3,9,신사,3호선,11357,410815,211081,265677,510850,164266,37.516334,127.020114
2022,3,9,압구정,3호선,8980,521576,265150,313576,553176,139080,37.527072,127.028461
2022,3,9,일원,3호선,5226,185381,88110,105878,128493,34880,37.483681,127.08439
2022,3,9,학여울,3호선,1132,38235,19703,25514,34278,7706,37.496663,127.070594
2022,3,9,강남구청,7호선,6525,326505,101661,125178,273185,77384,37.517324,127.041203
2022,3,9,논현,7호선,8655,325290,100307,128909,310160,102417,37.511093,127.021415
2022,3,9,청담,7호선,9570,412578,115847,147777,319706,75165,37.519365,127.05335
2022,3,9,학동,7호선,5851,473259,119113,154615,389551,78269,37.514229,127.031656
2022,3,9,신논현,9호선,13591,410641,219554,271174,533712,197381,37.504598,127.02506
2022,3,9,봉은사,9호선2~3단계,4514,294830,141871,172767,313825,71102,37.514219,127.060245
2022,3,9,삼성중앙,9호선2~3단계,2653,131251,44012,54345,126205,28054,37.513011,127.053282
2022,3,9,선정릉,9호선2~3단계,4042,190030,62589,72837,170314,42343,37.510516,127.043838
2022,3,9,언주,9호선2~3단계,4003,192844,69816,85631,175453,37962,37.507287,127.033868
2022,3,9,강남구청,분당선,2775,167935,70258,82186,166511,37164,37.517324,127.041203
2022,3,9,개포동,분당선,1959,70632,31663,40392,59089,21873,37.489116,127.06614
2022,3,9,구룡,분당선,1728,46084,15488,24713,29210,8506,37.486839,127.058856
2022,3,9,대모산입구,분당선,3152,86515,34801,41064,64700,20730,37.491373,127.07272
2022,3,9,도곡,분당선,3396,121797,56198,71573,107476,28798,37.491073,127.055319
2022,3,9,선릉,분당선,3466,333546,97339,105738,238079,53631,37.504571,127.048505
2022,3,9,선정릉,분당선,2423,145074,49204,55740,125289,25680,37.510516,127.043838
2022,3,9,수서,분당선,8181,243235,115025,131732,231714,71210,37.487425,127.1016645
2022,3,9,압구정로데오,분당선,4721,287588,156152,196803,383141,97882,37.527381,127.040534
2022,3,9,한티,분당선,4125,239759,129087,146117,262554,93531,37.496237,127.052873
2022,4,10,강남,2호선,42125,1120673,567414,701507,1352320,533023,37.4974135,127.028008
2022,4,10,삼성(무역센터),2호선,18412,909949,386889,482718,929161,215316,37.508844,127.06316
2022,4,10,선릉,2호선,19781,870202,363393,434429,852255,227870,37.504571,127.048505
2022,4,10,역삼,2호선,16639,1015190,307639,361740,850078,198965,37.500622,127.036456
2022,4,10,대청,3호선,7286,179013,72731,92220,155588,50736,37.493514,127.079532
2022,4,10,대치,3호선,5621,181728,98102,117922,185695,83114,37.494612,127.063642
2022,4,10,도곡,3호선,2966,92234,40599,49444,75779,20702,37.491073,127.055319
2022,4,10,매봉,3호선,4151,219255,79081,94586,197821,49397,37.486947,127.046769
2022,4,10,수서,3호선,11277,322243,158762,184548,299294,92283,37.487425,127.1016645
2022,4,10,신사,3호선,12067,424064,244758,304350,540169,177571,37.516334,127.020114
2022,4,10,압구정,3호선,9107,548242,300267,344840,574512,145805,37.527072,127.028461
2022,4,10,일원,3호선,5143,190743,95322,111148,134200,36820,37.483681,127.08439
2022,4,10,학여울,3호선,1173,43151,31142,36001,36714,8111,37.496663,127.070594
2022,4,10,강남구청,7호선,6757,335927,115859,136151,286320,82729,37.517324,127.041203
2022,4,10,논현,7호선,8776,328973,109212,136078,316302,107555,37.511093,127.021415
2022,4,10,청담,7호선,9850,425306,129144,158066,328626,76845,37.519365,127.05335
2022,4,10,학동,7호선,6317,481135,133812,167716,398804,83801,37.514229,127.031656
2022,4,10,신논현,9호선,13782,421966,239701,292927,548719,211795,37.504598,127.02506
2022,4,10,봉은사,9호선2~3단계,4835,311100,162226,195565,324846,76769,37.514219,127.060245
2022,4,10,삼성중앙,9호선2~3단계,2648,132805,47232,56289,126998,29469,37.513011,127.053282
2022,4,10,선정릉,9호선2~3단계,4084,193125,68243,78601,175893,44943,37.510516,127.043838
2022,4,10,언주,9호선2~3단계,4288,198663,77823,93763,181798,40817,37.507287,127.033868
2022,4,10,강남구청,분당선,2902,171512,78240,89852,172257,39935,37.517324,127.041203
2022,4,10,개포동,분당선,2231,72550,33972,42931,60536,22474,37.489116,127.06614
2022,4,10,구룡,분당선,1797,48293,16968,26119,29781,8529,37.486839,127.058856
2022,4,10,대모산입구,분당선,3367,88436,37872,44381,66298,21164,37.491373,127.07272
2022,4,10,도곡,분당선,3589,126860,63523,78572,111430,30962,37.491073,127.055319
2022,4,10,선릉,분당선,3625,339408,106766,112229,241001,56090,37.504571,127.048505
2022,4,10,선정릉,분당선,2491,144321,52098,58048,126936,26483,37.510516,127.043838
2022,4,10,수서,분당선,9154,254358,123421,138765,240392,75429,37.487425,127.1016645
2022,4,10,압구정로데오,분당선,5389,301173,174141,214557,408396,107463,37.527381,127.040534
2022,4,10,한티,분당선,4454,247493,141997,152396,266600,94518,37.496237,127.052873
2022,4,11,강남,2호선,44220,1181577,551638,690692,1409573,518573,37.4974135,127.028008
2022,4,11,삼성(무역센터),2호선,18516,991427,389557,490774,1007452,212433,37.508844,127.06316
2022,4,11,선릉,2호선,20975,945357,364616,451201,919842,232863,37.504571,127.048505
2022,4,11,역삼,2호선,18457,1126477,316148,378746,946271,209002,37.500622,127.036456
2022,4,11,대청,3호선,7714,190329,70527,92950,162031,49459,37.493514,127.079532
2022,4,11,대치,3호선,6096,182480,94626,123348,192094,73503,37.494612,127.063642
2022,4,11,도곡,3호선,3375,98253,40661,51192,82846,20964,37.491073,127.055319
2022,4,11,매봉,3호선,4289,239927,78910,97238,215149,50318,37.486947,127.046769
2022,4,11,수서,3호선,11689,330327,154407,181584,308130,89443,37.487425,127.1016645
2022,4,11,신사,3호선,12376,445857,229960,290347,556811,174264,37.516334,127.020114
2022,4,11,압구정,3호선,9570,566994,286864,339764,595924,144304,37.527072,127.028461
2022,4,11,일원,3호선,5488,201896,97359,114481,140241,36066,37.483681,127.08439
2022,4,11,학여울,3호선,1259,42729,20458,26399,35243,7987,37.496663,127.070594
2022,4,11,강남구청,7호선,7396,357860,111266,134924,304646,82795,37.517324,127.041203
2022,4,11,논현,7호선,9022,349062,105718,135234,339973,105801,37.511093,127.021415
2022,4,11,청담,7호선,9823,452442,126786,161603,351040,75401,37.519365,127.05335
2022,4,11,학동,7호선,6662,522128,130897,168613,437636,85629,37.514229,127.031656
2022,4,11,신논현,9호선,14223,441866,230486,281715,569507,201415,37.504598,127.02506
2022,4,11,봉은사,9호선2~3단계,4751,336832,161083,193977,348638,75324,37.514219,127.060245
2022,4,11,삼성중앙,9호선2~3단계,2908,144077,47152,57695,140239,30472,37.513011,127.053282
2022,4,11,선정릉,9호선2~3단계,4393,207251,69467,78505,186703,44653,37.510516,127.043838
2022,4,11,언주,9호선2~3단계,4489,212364,75852,91858,195143,40483,37.507287,127.033868
2022,4,11,강남구청,분당선,2729,184752,77277,90838,184751,40677,37.517324,127.041203
2022,4,11,개포동,분당선,1996,76060,34333,45229,64422,22618,37.489116,127.06614
2022,4,11,구룡,분당선,1670,49915,16985,27255,31308,9424,37.486839,127.058856
2022,4,11,대모산입구,분당선,3237,93752,37950,43918,70226,21613,37.491373,127.07272
2022,4,11,도곡,분당선,3473,133830,62085,78249,118049,30677,37.491073,127.055319
2022,4,11,선릉,분당선,3633,370996,106178,116249,266240,56982,37.504571,127.048505
2022,4,11,선정릉,분당선,2596,156960,54362,61083,137734,26923,37.510516,127.043838
2022,4,11,수서,분당선,8728,265329,121744,139415,250058,73658,37.487425,127.1016645
2022,4,11,압구정로데오,분당선,4547,312399,164077,207251,413582,101843,37.527381,127.040534
2022,4,11,한티,분당선,4460,250027,136664,157107,276854,89576,37.496237,127.052873
2022,4,12,강남,2호선,48191,1148100,600985,774319,1452136,591846,37.4974135,127.028008
2022,4,12,삼성(무역센터),2호선,20380,955120,458599,601051,1080742,266608,37.508844,127.06316
2022,4,12,선릉,2호선,22337,914313,372274,466563,908477,267347,37.504571,127.048505
2022,4,12,역삼,2호선,19480,1065366,340783,416601,928266,232558,37.500622,127.036456
2022,4,12,대청,3호선,7938,181618,75403,98965,160491,53981,37.493514,127.079532
2022,4,12,대치,3호선,6272,169327,96125,124879,182013,69773,37.494612,127.063642
2022,4,12,도곡,3호선,3541,94541,44489,53747,83405,23641,37.491073,127.055319
2022,4,12,매봉,3호선,4304,229020,83796,103377,215588,57408,37.486947,127.046769
2022,4,12,수서,3호선,12152,318748,161534,193674,310454,99104,37.487425,127.1016645
2022,4,12,신사,3호선,14593,434054,246956,314015,578760,208131,37.516334,127.020114
2022,4,12,압구정,3호선,10276,552962,313584,370416,624399,170542,37.527072,127.028461
2022,4,12,일원,3호선,5773,195092,100578,117895,137022,38785,37.483681,127.08439
2022,4,12,학여울,3호선,1299,41686,25048,29534,34820,8532,37.496663,127.070594
2022,4,12,강남구청,7호선,7450,342206,115462,139415,292126,88447,37.517324,127.041203
2022,4,12,논현,7호선,9664,331736,108319,140421,331934,114014,37.511093,127.021415
2022,4,12,청담,7호선,9934,433189,130296,166121,336212,81818,37.519365,127.05335
2022,4,12,학동,7호선,6484,506437,137108,176814,423540,92210,37.514229,127.031656
2022,4,12,신논현,9호선,15641,424238,254588,318054,593342,232425,37.504598,127.02506
2022,4,12,봉은사,9호선2~3단계,6104,324821,195564,243369,382064,98739,37.514219,127.060245
2022,4,12,삼성중앙,9호선2~3단계,3165,139088,50471,62786,141814,35467,37.513011,127.053282
2022,4,12,선정릉,9호선2~3단계,4533,192945,69218,81104,176291,46723,37.510516,127.043838
2022,4,12,언주,9호선2~3단계,4605,207899,81458,99667,198772,46294,37.507287,127.033868
2022,4,12,강남구청,분당선,2963,175631,79441,95725,183029,45470,37.517324,127.041203
2022,4,12,개포동,분당선,2021,71741,34427,46191,62707,23815,37.489116,127.06614
2022,4,12,구룡,분당선,1547,46861,17576,27240,29187,8435,37.486839,127.058856
2022,4,12,대모산입구,분당선,3255,91107,38199,45891,69901,24654,37.491373,127.07272
2022,4,12,도곡,분당선,3413,127072,63858,80449,117402,33464,37.491073,127.055319
2022,4,12,선릉,분당선,3548,359856,108569,120650,261408,66169,37.504571,127.048505
2022,4,12,선정릉,분당선,2736,149375,54523,63212,133686,29270,37.510516,127.043838
2022,4,12,수서,분당선,8867,255894,124871,145026,250427,80251,37.487425,127.1016645
2022,4,12,압구정로데오,분당선,5681,310303,180327,232018,449446,127815,37.527381,127.040534
2022,4,12,한티,분당선,4247,240167,137737,160205,270141,86640,37.496237,127.052873
