연도,분기,버스정류장ARS번호,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표,버스정류장_위경도_값
2021,4분기,23295,1296,29154,16940,19018,34330,8708,127.030653,37.49219527,"37.49219527, 127.030653"
2021,1분기,23296,355,19390,9382,10589,16165,6134,127.0459927,37.49624526,"37.49624526, 127.0459927"
2021,2분기,23296,456,20297,10374,11662,17249,7773,127.0459927,37.49624526,"37.49624526, 127.0459927"
2021,3분기,23296,493,19937,9707,10632,16621,6441,127.0459927,37.49624526,"37.49624526, 127.0459927"
2021,4분기,23296,633,19577,10398,11647,17298,6977,127.0459927,37.49624526,"37.49624526, 127.0459927"
2021,1분기,23297,1322,17060,7258,8228,10857,5109,127.0456136,37.49595165,"37.49595165, 127.0456136"
2021,2분기,23297,1531,17180,8250,9137,11728,5713,127.0456136,37.49595165,"37.49595165, 127.0456136"
2021,3분기,23297,1413,16810,8013,8844,11184,4727,127.0456136,37.49595165,"37.49595165, 127.0456136"
2021,4분기,23297,1537,18032,8412,9541,11801,5112,127.0456136,37.49595165,"37.49595165, 127.0456136"
2021,1분기,23298,334,8232,4880,6630,14161,3979,127.0442567,37.49980414,"37.49980414, 127.0442567"
2021,2분기,23298,451,10048,5459,7158,15774,4974,127.0442567,37.49980414,"37.49980414, 127.0442567"
2021,3분기,23298,386,9668,5379,6726,14874,4204,127.0442567,37.49980414,"37.49980414, 127.0442567"
2021,4분기,23298,473,10474,5568,7627,15845,4746,127.0442567,37.49980414,"37.49980414, 127.0442567"
2021,1분기,23299,974,16984,4577,5514,7914,2981,127.0437951,37.49987934,"37.49987934, 127.0437951"
2021,2분기,23299,1069,18392,5114,6115,9402,3882,127.0437951,37.49987934,"37.49987934, 127.0437951"
2021,3분기,23299,1165,17700,5344,5792,9466,3076,127.0437951,37.49987934,"37.49987934, 127.0437951"
2021,4분기,23299,963,17665,5425,6321,10060,3473,127.0437951,37.49987934,"37.49987934, 127.0437951"
2021,1분기,23300,1062,34774,24124,29668,36248,13216,127.0477691,37.4993813,"37.4993813, 127.0477691"
2021,1분기,23300,1062,34774,24124,29668,36248,13216,127.1949577,37.6743141,"37.6743141, 127.1949577"
2021,2분기,23300,1330,39328,26880,32772,39124,16074,127.0477691,37.4993813,"37.4993813, 127.0477691"
2021,2분기,23300,1330,39328,26880,32772,39124,16074,127.1949577,37.6743141,"37.6743141, 127.1949577"
2021,3분기,23300,1136,36586,28444,31864,38692,13942,127.0477691,37.4993813,"37.4993813, 127.0477691"
2021,3분기,23300,1136,36586,28444,31864,38692,13942,127.1949577,37.6743141,"37.6743141, 127.1949577"
2021,4분기,23300,1156,39084,27744,34016,37406,13700,127.0477691,37.4993813,"37.4993813, 127.0477691"
2021,4분기,23300,1156,39084,27744,34016,37406,13700,127.1949577,37.6743141,"37.6743141, 127.1949577"
2021,1분기,23301,439,14589,8364,9435,12856,4804,127.0473485,37.49945085,"37.49945085, 127.0473485"
2021,2분기,23301,419,15440,9154,11263,13498,5604,127.0473485,37.49945085,"37.49945085, 127.0473485"
2021,3분기,23301,516,14976,9773,10444,13320,5046,127.0473485,37.49945085,"37.49945085, 127.0473485"
2021,4분기,23301,565,15314,9344,11360,13396,5475,127.0473485,37.49945085,"37.49945085, 127.0473485"
2021,1분기,23302,2320,74252,19990,21370,36260,17166,127.0402858,37.49619328,"37.49619328, 127.0402858"
2021,1분기,23302,2320,74252,19990,21370,36260,17166,127.1948666,37.67415205,"37.67415205, 127.1948666"
2021,2분기,23302,2922,79096,21824,23118,39372,19946,127.0402858,37.49619328,"37.49619328, 127.0402858"
2021,2분기,23302,2922,79096,21824,23118,39372,19946,127.1948666,37.67415205,"37.67415205, 127.1948666"
2021,3분기,23302,2094,79466,23064,23432,38764,16152,127.0402858,37.49619328,"37.49619328, 127.0402858"
2021,3분기,23302,2094,79466,23064,23432,38764,16152,127.1948666,37.67415205,"37.67415205, 127.1948666"
2021,4분기,23302,2622,80402,23462,24222,40228,18062,127.0402858,37.49619328,"37.49619328, 127.0402858"
2021,4분기,23302,2622,80402,23462,24222,40228,18062,127.1948666,37.67415205,"37.67415205, 127.1948666"
2021,1분기,23303,751,8868,4520,5362,10109,3848,127.0408425,37.4966905,"37.4966905, 127.0408425"
2021,2분기,23303,736,10227,5462,6373,11780,4219,127.0408425,37.4966905,"37.4966905, 127.0408425"
2021,3분기,23303,663,9739,5347,6490,11691,3660,127.0408425,37.4966905,"37.4966905, 127.0408425"
2021,4분기,23303,773,11146,5516,6566,12678,3659,127.0408425,37.4966905,"37.4966905, 127.0408425"
2021,1분기,23304,919,19865,10443,13365,30508,8978,127.0385755,37.49771852,"37.49771852, 127.0385755"
2021,2분기,23304,931,22139,11725,15163,33807,10806,127.0385755,37.49771852,"37.49771852, 127.0385755"
2021,3분기,23304,1050,20125,10973,14500,31826,8539,127.0385755,37.49771852,"37.49771852, 127.0385755"
2021,4분기,23304,1099,21369,11616,15788,33158,9394,127.0385755,37.49771852,"37.49771852, 127.0385755"
2021,1분기,23305,10167,51945,19434,21534,28042,17471,127.038818,37.501137,"37.501137, 127.038818"
2021,2분기,23305,11900,59154,21768,23602,32005,21785,127.038818,37.501137,"37.501137, 127.038818"
2021,3분기,23305,9506,60152,22542,24577,34277,19842,127.038818,37.501137,"37.501137, 127.038818"
2021,4분기,23305,13442,70012,25362,27527,38493,22507,127.038818,37.501137,"37.501137, 127.038818"
2021,1분기,23306,7600,46994,20112,22758,28083,13813,127.044247,37.502783,"37.502783, 127.044247"
2021,2분기,23306,7519,45379,20328,21925,27715,14137,127.044247,37.502783,"37.502783, 127.044247"
2021,3분기,23306,6323,43737,20306,21831,28431,13273,127.044247,37.502783,"37.502783, 127.044247"
2021,4분기,23306,10346,50052,23331,25002,31796,15419,127.044247,37.502783,"37.502783, 127.044247"
2021,1분기,23307,2004,38684,26418,31651,44287,23099,127.0498725,37.50226486,"37.50226486, 127.0498725"
2021,2분기,23307,2557,44922,29048,43069,50864,27570,127.0498725,37.50226486,"37.50226486, 127.0498725"
2021,3분기,23307,2281,45324,30627,36830,49249,23547,127.0498725,37.50226486,"37.50226486, 127.0498725"
2021,4분기,23307,3453,46661,32086,42462,50167,26881,127.0498725,37.50226486,"37.50226486, 127.0498725"
2021,1분기,23308,2718,29554,23412,31138,42277,19775,127.0512978,37.49925456,"37.49925456, 127.0512978"
2021,2분기,23308,3136,32911,23817,35268,48161,23901,127.0512978,37.49925456,"37.49925456, 127.0512978"
2021,3분기,23308,2500,32660,26100,33379,44954,21196,127.0512978,37.49925456,"37.49925456, 127.0512978"
2021,4분기,23308,3240,31996,26091,37184,47998,24175,127.0512978,37.49925456,"37.49925456, 127.0512978"
2021,1분기,23309,1069,16230,16852,23809,35917,12540,127.0522475,37.49720234,"37.49720234, 127.0522475"
2021,2분기,23309,1632,19272,19521,26515,40387,16061,127.0522475,37.49720234,"37.49720234, 127.0522475"
2021,3분기,23309,1242,18875,20087,25805,38306,14649,127.0522475,37.49720234,"37.49720234, 127.0522475"
2021,4분기,23309,1863,19593,21120,28298,38310,15516,127.0522475,37.49720234,"37.49720234, 127.0522475"
2021,1분기,23310,3714,94718,25299,25471,38855,17109,127.0513667,37.49589252,"37.49589252, 127.0513667"
2021,2분기,23310,4236,102714,27983,28992,44488,20685,127.0513667,37.49589252,"37.49589252, 127.0513667"
2021,3분기,23310,4066,99275,28139,27236,42973,18327,127.0513667,37.49589252,"37.49589252, 127.0513667"
2021,4분기,23310,4391,107108,29979,30413,47014,20318,127.0513667,37.49589252,"37.49589252, 127.0513667"
2021,1분기,23311,3281,52368,23463,25023,31189,12304,127.0476983,37.49471181,"37.49471181, 127.0476983"
2021,2분기,23311,3758,58137,24775,28193,35701,16740,127.0476983,37.49471181,"37.49471181, 127.0476983"
2021,3분기,23311,3716,57115,25479,26812,34093,14504,127.0476983,37.49471181,"37.49471181, 127.0476983"
2021,4분기,23311,3846,60704,26227,29477,36602,16180,127.0476983,37.49471181,"37.49471181, 127.0476983"
2021,1분기,23312,2574,58384,23992,27836,56475,17120,127.0417859,37.49280822,"37.49280822, 127.0417859"
2021,2분기,23312,2850,62691,26275,31933,61746,20231,127.0417859,37.49280822,"37.49280822, 127.0417859"
2021,3분기,23312,2566,60343,26548,31157,61566,17919,127.0417859,37.49280822,"37.49280822, 127.0417859"
2021,4분기,23312,3044,65587,27370,34596,66767,19735,127.0417859,37.49280822,"37.49280822, 127.0417859"
2021,1분기,23313,1708,35493,14735,19302,49638,13057,127.0398633,37.49494269,"37.49494269, 127.0398633"
2021,2분기,23313,2100,40462,16727,21231,52912,15286,127.0398633,37.49494269,"37.49494269, 127.0398633"
2021,3분기,23313,1870,38082,16762,21294,52560,12986,127.0398633,37.49494269,"37.49494269, 127.0398633"
2021,4분기,23313,2094,40884,17823,22748,56435,15100,127.0398633,37.49494269,"37.49494269, 127.0398633"
2021,1분기,23314,2245,61943,26615,31751,53890,17555,127.0390292,37.49158005,"37.49158005, 127.0390292"
2021,2분기,23314,2482,69094,27754,36287,60146,20629,127.0390292,37.49158005,"37.49158005, 127.0390292"
2021,3분기,23314,2149,67806,28783,33038,57538,17515,127.0390292,37.49158005,"37.49158005, 127.0390292"
2021,4분기,23314,3035,71174,28794,36817,59000,20303,127.0390292,37.49158005,"37.49158005, 127.0390292"
2021,1분기,23315,1586,39051,17761,20174,37334,11771,127.0424021,37.49263498,"37.49263498, 127.0424021"
2021,2분기,23315,1568,43343,19496,22843,40416,14220,127.0424021,37.49263498,"37.49263498, 127.0424021"
2021,3분기,23315,1593,42416,19576,21872,38457,11877,127.0424021,37.49263498,"37.49263498, 127.0424021"
2021,4분기,23315,2011,43539,20763,24898,39807,14027,127.0424021,37.49263498,"37.49263498, 127.0424021"
2021,1분기,23316,1211,15692,9669,11000,14779,4922,127.0489607,37.48814495,"37.48814495, 127.0489607"
2021,2분기,23316,1743,19587,11527,12472,18278,7074,127.0489607,37.48814495,"37.48814495, 127.0489607"
2021,3분기,23316,1534,18348,11851,12596,17499,6403,127.0489607,37.48814495,"37.48814495, 127.0489607"
2021,4분기,23316,1941,19123,12100,12970,19765,6860,127.0489607,37.48814495,"37.48814495, 127.0489607"
2021,1분기,23317,2117,31991,16671,18470,26205,10210,127.0445617,37.48616426,"37.48616426, 127.0445617"
2021,2분기,23317,2541,38938,19256,20912,32260,14094,127.0445617,37.48616426,"37.48616426, 127.0445617"
2021,3분기,23317,2499,35638,18678,20599,30545,12384,127.0445617,37.48616426,"37.48616426, 127.0445617"
2021,4분기,23317,3222,38289,19203,22516,32884,13522,127.0445617,37.48616426,"37.48616426, 127.0445617"
2021,1분기,23318,5128,43265,25218,29702,42768,15977,127.0379686,37.48525104,"37.48525104, 127.0379686"
2021,2분기,23318,5808,51539,28769,34051,51269,21534,127.0379686,37.48525104,"37.48525104, 127.0379686"
2021,3분기,23318,5576,47067,28164,32551,48908,18404,127.0379686,37.48525104,"37.48525104, 127.0379686"
2021,4분기,23318,6740,51917,30759,36027,52996,20237,127.0379686,37.48525104,"37.48525104, 127.0379686"
2021,1분기,23319,7292,59066,26681,28164,42192,17446,127.0328076,37.48772432,"37.48772432, 127.0328076"
2021,2분기,23319,7571,61398,28809,31189,47443,20624,127.0328076,37.48772432,"37.48772432, 127.0328076"
2021,3분기,23319,7090,57297,26920,28261,42992,17902,127.0328076,37.48772432,"37.48772432, 127.0328076"
2021,4분기,23319,7336,56583,26567,29001,43387,18928,127.0328076,37.48772432,"37.48772432, 127.0328076"
2021,1분기,23320,339,1856,1080,1507,3426,1593,127.1036016,37.48484985,"37.48484985, 127.1036016"
2021,2분기,23320,401,2382,1190,1865,3885,2003,127.1036016,37.48484985,"37.48484985, 127.1036016"
2021,3분기,23320,337,2091,1107,1771,3784,1600,127.1036016,37.48484985,"37.48484985, 127.1036016"
2021,4분기,23320,497,2432,1517,2091,4071,2116,127.1036016,37.48484985,"37.48484985, 127.1036016"
2021,1분기,23321,3091,49259,20729,25790,45865,16536,127.0328764,37.48974728,"37.48974728, 127.0328764"
2021,2분기,23321,3401,54581,24134,32710,49793,20463,127.0328764,37.48974728,"37.48974728, 127.0328764"
2021,3분기,23321,2900,55682,24031,29202,48340,16451,127.0328764,37.48974728,"37.48974728, 127.0328764"
2021,4분기,23321,3906,58355,24822,31127,49375,19054,127.0328764,37.48974728,"37.48974728, 127.0328764"
2021,1분기,23322,1094,11058,5808,6333,12114,2665,127.0423551,37.48355818,"37.48355818, 127.0423551"
2021,2분기,23322,1209,11542,6544,7306,13713,3518,127.0423551,37.48355818,"37.48355818, 127.0423551"
2021,3분기,23322,1022,11409,6310,6772,12871,3305,127.0423551,37.48355818,"37.48355818, 127.0423551"
2021,4분기,23322,1074,11847,6707,7588,14397,3477,127.0423551,37.48355818,"37.48355818, 127.0423551"
2021,1분기,23323,2552,46661,18261,24189,44548,21549,127.0449777,37.485919,"37.485919, 127.0449777"
2021,2분기,23323,3009,77646,27585,37285,66062,33139,127.0449777,37.485919,"37.485919, 127.0449777"
2021,3분기,23323,2289,73577,28044,36264,63990,26023,127.0449777,37.485919,"37.485919, 127.0449777"
2021,4분기,23323,3578,75096,28263,39471,67444,30810,127.0449777,37.485919,"37.485919, 127.0449777"
2021,1분기,23324,1520,12773,7438,9004,13837,7093,127.04938,37.487972,"37.487972, 127.04938"
2021,2분기,23324,1573,13966,7829,9518,14157,8135,127.04938,37.487972,"37.487972, 127.04938"
2021,3분기,23324,1490,13656,8415,9260,13707,6751,127.04938,37.487972,"37.487972, 127.04938"
2021,4분기,23324,2401,14452,8287,10386,14315,7889,127.04938,37.487972,"37.487972, 127.04938"
2021,1분기,23325,1011,6499,3506,4154,7798,2963,127.0502898,37.48704685,"37.48704685, 127.0502898"
2021,2분기,23325,1073,7610,3782,4876,9143,3598,127.0502898,37.48704685,"37.48704685, 127.0502898"
2021,3분기,23325,1049,7597,3721,4536,8794,3135,127.0502898,37.48704685,"37.48704685, 127.0502898"
2021,4분기,23325,1012,8515,4039,5052,8676,3623,127.0502898,37.48704685,"37.48704685, 127.0502898"
2021,1분기,23326,419,8212,5488,6636,8555,3691,127.0508009,37.48700968,"37.48700968, 127.0508009"
2021,2분기,23326,551,9169,5882,7185,9948,4885,127.0508009,37.48700968,"37.48700968, 127.0508009"
2021,3분기,23326,379,8470,6041,6674,9474,4104,127.0508009,37.48700968,"37.48700968, 127.0508009"
2021,4분기,23326,469,8436,6308,7803,10388,4706,127.0508009,37.48700968,"37.48700968, 127.0508009"
2021,1분기,23327,1354,18488,13153,16906,20819,7955,127.0521108,37.48916816,"37.48916816, 127.0521108"
2021,2분기,23327,1655,21194,14229,19291,24096,9150,127.0521108,37.48916816,"37.48916816, 127.0521108"
2021,3분기,23327,1676,20843,14809,18133,22718,7879,127.0521108,37.48916816,"37.48916816, 127.0521108"
2021,4분기,23327,2358,21793,15711,19711,23849,8838,127.0521108,37.48916816,"37.48916816, 127.0521108"
2021,1분기,23329,1365,13235,7999,9197,13324,5374,127.0524663,37.4897357,"37.4897357, 127.0524663"
2021,2분기,23329,1432,14761,8204,10210,14233,6495,127.0524663,37.4897357,"37.4897357, 127.0524663"
2021,3분기,23329,1325,13523,7988,9379,13229,5496,127.0524663,37.4897357,"37.4897357, 127.0524663"
2021,4분기,23329,1663,15413,8456,10628,14614,6229,127.0524663,37.4897357,"37.4897357, 127.0524663"
2021,1분기,23330,2161,33026,22089,30912,43103,16216,127.0481867,37.49443678,"37.49443678, 127.0481867"
2021,2분기,23330,2419,36355,23940,37026,47920,18593,127.0481867,37.49443678,"37.49443678, 127.0481867"
2021,3분기,23330,1795,37054,24534,34028,47371,15967,127.0481867,37.49443678,"37.49443678, 127.0481867"
2021,4분기,23330,2592,36977,24675,37702,48196,17872,127.0481867,37.49443678,"37.49443678, 127.0481867"
2021,1분기,23331,960,20389,16072,20973,43697,10110,127.05194,37.495722,"37.495722, 127.05194"
2021,2분기,23331,1151,23509,18596,24972,48757,12332,127.05194,37.495722,"37.495722, 127.05194"
2021,3분기,23331,961,23503,18397,22599,46335,10208,127.05194,37.495722,"37.495722, 127.05194"
2021,4분기,23331,1364,23202,18907,24907,48353,11733,127.05194,37.495722,"37.495722, 127.05194"
2021,1분기,23332,966,12198,9640,14224,18678,9996,127.0534356,37.49475081,"37.49475081, 127.0534356"
2021,1분기,23332,966,12198,9640,14224,18678,9996,127.2006996,37.64246975,"37.64246975, 127.2006996"
2021,2분기,23332,1336,17614,10636,17984,22170,12314,127.0534356,37.49475081,"37.49475081, 127.0534356"
2021,2분기,23332,1336,17614,10636,17984,22170,12314,127.2006996,37.64246975,"37.64246975, 127.2006996"
2021,3분기,23332,1114,15230,11956,16318,20682,11544,127.0534356,37.49475081,"37.49475081, 127.0534356"
2021,3분기,23332,1114,15230,11956,16318,20682,11544,127.2006996,37.64246975,"37.64246975, 127.2006996"
2021,4분기,23332,1600,18806,12188,18560,23270,12534,127.0534356,37.49475081,"37.49475081, 127.0534356"
2021,4분기,23332,1600,18806,12188,18560,23270,12534,127.2006996,37.64246975,"37.64246975, 127.2006996"
2021,1분기,23333,582,6384,4057,4958,5903,2897,127.054525,37.492538,"37.492538, 127.054525"
2021,2분기,23333,775,9960,4514,7256,7404,3614,127.054525,37.492538,"37.492538, 127.054525"
2021,3분기,23333,586,7214,4480,5598,6329,3133,127.054525,37.492538,"37.492538, 127.054525"
2021,4분기,23333,773,10258,5143,6909,7125,3387,127.054525,37.492538,"37.492538, 127.054525"
2021,1분기,23334,568,5576,3590,5590,9161,6294,127.057243,37.485803,"37.485803, 127.057243"
2021,2분기,23334,844,8326,4195,8502,10005,7442,127.057243,37.485803,"37.485803, 127.057243"
2021,3분기,23334,741,6455,3920,6445,9388,6097,127.057243,37.485803,"37.485803, 127.057243"
2021,4분기,23334,977,8881,4800,8317,9721,6623,127.057243,37.485803,"37.485803, 127.057243"
2021,1분기,23335,852,13851,7709,11319,12849,5310,127.058605,37.484231,"37.484231, 127.058605"
2021,2분기,23335,1976,20850,8518,14879,14971,6614,127.058605,37.484231,"37.484231, 127.058605"
2021,3분기,23335,2160,19988,8341,13092,13356,5526,127.058605,37.484231,"37.484231, 127.058605"
2021,4분기,23335,2118,23221,9676,14429,13630,5793,127.058605,37.484231,"37.484231, 127.058605"
2021,1분기,23336,753,14270,9413,13420,20915,7517,127.06061,37.482588,"37.482588, 127.06061"
2021,2분기,23336,1897,19872,10270,15477,23808,9011,127.06061,37.482588,"37.482588, 127.06061"
2021,3분기,23336,2365,22028,10725,15130,22016,7094,127.06061,37.482588,"37.482588, 127.06061"
2021,4분기,23336,2350,22379,10891,16166,22871,8385,127.06061,37.482588,"37.482588, 127.06061"
2021,1분기,23337,116,1724,1270,1734,3280,1406,127.2012941,37.64202996,"37.64202996, 127.2012941"
2021,1분기,23337,116,1724,1270,1734,3280,1406,127.0619207,37.48138799,"37.48138799, 127.0619207"
2021,2분기,23337,192,2404,1374,1906,3442,1626,127.2012941,37.64202996,"37.64202996, 127.2012941"
2021,2분기,23337,192,2404,1374,1906,3442,1626,127.0619207,37.48138799,"37.48138799, 127.0619207"
2021,3분기,23337,256,2468,1416,1938,3048,1360,127.2012941,37.64202996,"37.64202996, 127.2012941"
2021,3분기,23337,256,2468,1416,1938,3048,1360,127.0619207,37.48138799,"37.48138799, 127.0619207"
2021,4분기,23337,450,3128,1326,1972,3580,1568,127.2012941,37.64202996,"37.64202996, 127.2012941"
2021,4분기,23337,450,3128,1326,1972,3580,1568,127.0619207,37.48138799,"37.48138799, 127.0619207"
2021,1분기,23338,666,17732,7594,9546,13684,4720,127.0583604,37.47675071,"37.47675071, 127.0583604"
2021,1분기,23338,666,17732,7594,9546,13684,4720,127.2014765,37.6275661,"37.6275661, 127.2014765"
2021,2분기,23338,806,19666,8224,10210,15266,5926,127.0583604,37.47675071,"37.47675071, 127.0583604"
2021,2분기,23338,806,19666,8224,10210,15266,5926,127.2014765,37.6275661,"37.6275661, 127.2014765"
