STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_WRC_POPLTN_CO,ML_WRC_POPLTN_CO,FML_WRC_POPLTN_CO,AGRDE_10_WRC_POPLTN_CO,AGRDE_20_WRC_POPLTN_CO,AGRDE_30_WRC_POPLTN_CO,AGRDE_40_WRC_POPLTN_CO,AGRDE_50_WRC_POPLTN_CO,AGRDE_60_ABOVE_WRC_POPLTN_CO,MAG_10_WRC_POPLTN_CO,MAG_20_WRC_POPLTN_CO,MAG_30_WRC_POPLTN_CO,MAG_40_WRC_POPLTN_CO,MAG_50_WRC_POPLTN_CO,MAG_60_ABOVE_WRC_POPLTN_CO,FAG_10_WRC_POPLTN_CO,FAG_20_WRC_POPLTN_CO,FAG_30_WRC_POPLTN_CO,FAG_40_WRC_POPLTN_CO,FAG_50_WRC_POPLTN_CO,FAG_60_ABOVE_WRC_POPLTN_CO
2020,1,A,골목상권,2110095,한강진역 3번,1186.0,801.0,385.0,16.0,160.0,326.0,321.0,298.0,65.0,8.0,61.0,235.0,227.0,226.0,44.0,8.0,99.0,91.0,94.0,72.0,21.0
2020,1,A,골목상권,2110096,한남힐사이드아파트,4186.0,2661.0,1525.0,5.0,1055.0,1176.0,900.0,902.0,148.0,3.0,457.0,705.0,613.0,757.0,126.0,2.0,598.0,471.0,287.0,145.0,22.0
2020,1,A,골목상권,2110097,한남초등학교,3116.0,1920.0,1196.0,1.0,597.0,1644.0,757.0,90.0,27.0,0.0,278.0,975.0,575.0,71.0,21.0,1.0,319.0,669.0,182.0,19.0,6.0
2020,1,A,골목상권,2110098,서울독일학교,242.0,91.0,151.0,0.0,57.0,85.0,68.0,23.0,9.0,0.0,15.0,22.0,34.0,15.0,5.0,0.0,42.0,63.0,34.0,8.0,4.0
2020,1,A,골목상권,2110099,유엔빌리지길,12646.0,10311.0,2335.0,33.0,1746.0,2596.0,3298.0,4558.0,415.0,25.0,904.0,1899.0,2859.0,4264.0,360.0,8.0,842.0,697.0,439.0,294.0,55.0
2020,1,A,골목상권,2110100,옥수동우편취급국,46.0,31.0,15.0,0.0,5.0,18.0,13.0,6.0,4.0,0.0,0.0,15.0,7.0,5.0,4.0,0.0,5.0,3.0,6.0,1.0,0.0
2020,1,A,골목상권,2110101,옥정중학교,218.0,121.0,97.0,0.0,55.0,51.0,65.0,31.0,16.0,0.0,24.0,34.0,43.0,13.0,7.0,0.0,31.0,17.0,22.0,18.0,9.0
2020,1,A,골목상권,2110102,옥수역 6번,3362.0,1140.0,2222.0,0.0,968.0,1050.0,724.0,422.0,198.0,0.0,202.0,328.0,319.0,197.0,94.0,0.0,766.0,722.0,405.0,225.0,104.0
2020,1,A,골목상권,2110103,옥수터널,13.0,11.0,2.0,1.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2020,1,A,골목상권,2110104,신금호역 4번,275.0,189.0,86.0,0.0,27.0,47.0,51.0,66.0,84.0,0.0,11.0,28.0,34.0,46.0,70.0,0.0,16.0,19.0,17.0,20.0,14.0
2020,1,A,골목상권,2110105,금동어린이공원,43.0,20.0,23.0,0.0,1.0,9.0,12.0,12.0,9.0,0.0,0.0,3.0,3.0,8.0,6.0,0.0,1.0,6.0,9.0,4.0,3.0
2020,1,A,골목상권,2110107,금호사거리,37.0,30.0,7.0,0.0,4.0,8.0,4.0,11.0,10.0,0.0,3.0,5.0,4.0,9.0,9.0,0.0,1.0,3.0,0.0,2.0,1.0
2020,1,A,골목상권,2110108,성동구립금호도서관,6.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2020,1,A,골목상권,2110109,금호삼성래미안아파트,92.0,39.0,53.0,0.0,7.0,10.0,12.0,42.0,21.0,0.0,2.0,6.0,3.0,15.0,13.0,0.0,5.0,4.0,9.0,27.0,8.0
2020,1,A,골목상권,2110110,상왕십리역 6번,93.0,55.0,38.0,1.0,12.0,22.0,24.0,18.0,16.0,1.0,7.0,12.0,13.0,10.0,12.0,0.0,5.0,10.0,11.0,8.0,4.0
2020,1,A,골목상권,2110111,대현산장미원,51.0,40.0,11.0,0.0,6.0,7.0,6.0,17.0,15.0,0.0,6.0,4.0,4.0,13.0,13.0,0.0,0.0,3.0,2.0,4.0,2.0
2020,1,A,골목상권,2110112,행당역 2번,205.0,100.0,105.0,0.0,37.0,37.0,36.0,53.0,42.0,0.0,14.0,19.0,15.0,26.0,26.0,0.0,23.0,18.0,21.0,27.0,16.0
2020,1,A,골목상권,2110113,응봉산,77.0,43.0,34.0,0.0,14.0,15.0,14.0,16.0,18.0,0.0,4.0,11.0,7.0,6.0,15.0,0.0,10.0,4.0,7.0,10.0,3.0
2020,1,A,골목상권,2110114,왕십리파출소,68.0,21.0,47.0,0.0,3.0,2.0,11.0,24.0,28.0,0.0,1.0,1.0,4.0,10.0,5.0,0.0,2.0,1.0,7.0,14.0,23.0
2020,1,A,골목상권,2110115,상왕십리역 3번,945.0,362.0,583.0,10.0,392.0,218.0,156.0,113.0,56.0,0.0,76.0,84.0,93.0,75.0,34.0,10.0,316.0,134.0,63.0,38.0,22.0
2020,1,A,골목상권,2110116,청계천박물관,4884.0,3674.0,1210.0,30.0,342.0,780.0,1090.0,1772.0,870.0,26.0,217.0,571.0,881.0,1319.0,660.0,4.0,125.0,209.0,209.0,453.0,210.0
2020,1,A,골목상권,2110117,성동구보건소,103.0,73.0,30.0,1.0,14.0,27.0,19.0,33.0,9.0,1.0,10.0,20.0,11.0,25.0,6.0,0.0,4.0,7.0,8.0,8.0,3.0
2020,1,A,골목상권,2110118,왕십리역 9번,697.0,487.0,210.0,1.0,90.0,182.0,204.0,129.0,91.0,0.0,62.0,110.0,144.0,93.0,78.0,1.0,28.0,72.0,60.0,36.0,13.0
2020,1,A,골목상권,2110119,마장지하차도,127.0,89.0,38.0,0.0,17.0,26.0,32.0,26.0,26.0,0.0,12.0,22.0,19.0,18.0,18.0,0.0,5.0,4.0,13.0,8.0,8.0
2020,1,A,골목상권,2110120,서울숲카페거리,79.0,49.0,30.0,0.0,8.0,12.0,35.0,18.0,6.0,0.0,3.0,8.0,23.0,10.0,5.0,0.0,5.0,4.0,12.0,8.0,1.0
2020,1,A,골목상권,2110121,한양대역 4번,45.0,30.0,15.0,0.0,3.0,10.0,8.0,11.0,13.0,0.0,2.0,5.0,5.0,7.0,11.0,0.0,1.0,5.0,3.0,4.0,2.0
2020,1,A,골목상권,2110122,마장역 2번,464.0,271.0,193.0,1.0,60.0,88.0,117.0,113.0,85.0,1.0,32.0,59.0,68.0,61.0,50.0,0.0,28.0,29.0,49.0,52.0,35.0
2020,1,A,골목상권,2110123,마장역 3번,511.0,382.0,129.0,0.0,42.0,56.0,91.0,185.0,137.0,0.0,21.0,36.0,63.0,141.0,121.0,0.0,21.0,20.0,28.0,44.0,16.0
2020,1,A,골목상권,2110124,뚝섬역교차로,1253.0,1006.0,247.0,7.0,170.0,155.0,222.0,312.0,387.0,6.0,94.0,111.0,169.0,268.0,358.0,1.0,76.0,44.0,53.0,44.0,29.0
2020,1,A,골목상권,2110125,사근동살곶이상점가,135.0,83.0,52.0,2.0,25.0,39.0,35.0,21.0,13.0,2.0,13.0,21.0,24.0,13.0,10.0,0.0,12.0,18.0,11.0,8.0,3.0
2020,1,A,골목상권,2110126,서울숲역 1번,27.0,18.0,9.0,0.0,0.0,7.0,2.0,12.0,6.0,0.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,1.0,2.0,5.0,1.0
2020,1,A,골목상권,2110127,성수1가1동주민센터,290.0,157.0,133.0,0.0,31.0,55.0,56.0,100.0,48.0,0.0,11.0,40.0,31.0,47.0,28.0,0.0,20.0,15.0,25.0,53.0,20.0
2020,1,A,골목상권,2110128,성원중학교,1237.0,712.0,525.0,1.0,127.0,206.0,296.0,338.0,269.0,1.0,66.0,118.0,185.0,203.0,139.0,0.0,61.0,88.0,111.0,135.0,130.0
2020,1,A,골목상권,2110129,성원어린이공원,664.0,421.0,243.0,1.0,65.0,126.0,138.0,185.0,149.0,0.0,35.0,74.0,91.0,111.0,110.0,1.0,30.0,52.0,47.0,74.0,39.0
2020,1,A,골목상권,2110130,답십리역 6번,105.0,89.0,16.0,0.0,20.0,24.0,38.0,15.0,8.0,0.0,17.0,20.0,35.0,10.0,7.0,0.0,3.0,4.0,3.0,5.0,1.0
2020,1,A,골목상권,2110131,성수동카페거리,4798.0,3110.0,1688.0,15.0,902.0,1536.0,1123.0,699.0,523.0,9.0,460.0,993.0,777.0,497.0,374.0,6.0,442.0,543.0,346.0,202.0,149.0
2020,1,A,골목상권,2110132,성수2가3동주민센터,786.0,521.0,265.0,0.0,97.0,182.0,220.0,197.0,90.0,0.0,67.0,133.0,145.0,108.0,68.0,0.0,30.0,49.0,75.0,89.0,22.0
2020,1,A,골목상권,2110133,서울교통공사,122.0,93.0,29.0,0.0,19.0,25.0,33.0,21.0,24.0,0.0,12.0,18.0,29.0,17.0,17.0,0.0,7.0,7.0,4.0,4.0,7.0
2020,1,A,골목상권,2110134,성수119안전센터,771.0,587.0,184.0,4.0,65.0,108.0,185.0,252.0,157.0,4.0,38.0,78.0,143.0,200.0,124.0,0.0,27.0,30.0,42.0,52.0,33.0
2020,1,A,골목상권,2110135,성동세무서,355.0,182.0,173.0,0.0,41.0,69.0,96.0,66.0,83.0,0.0,7.0,34.0,41.0,34.0,66.0,0.0,34.0,35.0,55.0,32.0,17.0
2020,1,A,골목상권,2110136,경수초등학교,4745.0,2743.0,2002.0,43.0,1169.0,1097.0,978.0,875.0,583.0,32.0,439.0,633.0,615.0,593.0,431.0,11.0,730.0,464.0,363.0,282.0,152.0
2020,1,A,골목상권,2110137,성수초등학교,6605.0,4295.0,2310.0,31.0,1016.0,1740.0,1836.0,1344.0,638.0,22.0,557.0,1152.0,1250.0,828.0,486.0,9.0,459.0,588.0,586.0,516.0,152.0
2020,1,A,골목상권,2110138,송정체육공원,160.0,79.0,81.0,0.0,15.0,27.0,53.0,41.0,24.0,0.0,4.0,12.0,21.0,23.0,19.0,0.0,11.0,15.0,32.0,18.0,5.0
2020,1,A,골목상권,2110139,자양4동주민센터,204.0,116.0,88.0,0.0,13.0,28.0,53.0,51.0,59.0,0.0,3.0,14.0,32.0,25.0,42.0,0.0,10.0,14.0,21.0,26.0,17.0
2020,1,A,골목상권,2110140,건대입구역 6번,552.0,361.0,191.0,6.0,51.0,90.0,136.0,158.0,111.0,5.0,28.0,47.0,82.0,114.0,85.0,1.0,23.0,43.0,54.0,44.0,26.0
2020,1,A,골목상권,2110141,건대입구역 1번,213.0,138.0,75.0,1.0,23.0,49.0,67.0,48.0,25.0,1.0,11.0,27.0,51.0,32.0,16.0,0.0,12.0,22.0,16.0,16.0,9.0
2020,1,A,골목상권,2110142,화양사거리,213.0,107.0,106.0,1.0,37.0,47.0,44.0,52.0,32.0,1.0,20.0,25.0,24.0,16.0,21.0,0.0,17.0,22.0,20.0,36.0,11.0
2020,1,A,골목상권,2110143,뚝섬유원지역 1번,63.0,26.0,37.0,1.0,5.0,15.0,12.0,20.0,10.0,1.0,0.0,3.0,7.0,7.0,8.0,0.0,5.0,12.0,5.0,13.0,2.0
2020,1,A,골목상권,2110144,어린이대공원역 4번,47.0,23.0,24.0,0.0,5.0,4.0,13.0,16.0,9.0,0.0,1.0,1.0,7.0,8.0,6.0,0.0,4.0,3.0,6.0,8.0,3.0
2020,1,A,골목상권,2110145,장안초등학교,7.0,4.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2020,1,A,골목상권,2110146,신자초등학교,735.0,531.0,204.0,0.0,50.0,79.0,208.0,276.0,122.0,0.0,25.0,44.0,156.0,209.0,97.0,0.0,25.0,35.0,52.0,67.0,25.0
2020,1,A,골목상권,2110147,능동우편취급국,815.0,464.0,351.0,4.0,120.0,172.0,160.0,137.0,222.0,2.0,56.0,88.0,104.0,77.0,137.0,2.0,64.0,84.0,56.0,60.0,85.0
2020,1,A,골목상권,2110148,어린이대공원역 3번,17.0,12.0,5.0,0.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
2020,1,A,골목상권,2110149,세종대학교,122.0,72.0,50.0,0.0,15.0,21.0,31.0,23.0,32.0,0.0,8.0,13.0,19.0,7.0,25.0,0.0,7.0,8.0,12.0,16.0,7.0
2020,1,A,골목상권,2110150,중곡1동 마을마당,1179.0,698.0,481.0,1.0,197.0,352.0,252.0,217.0,160.0,1.0,83.0,194.0,161.0,132.0,127.0,0.0,114.0,158.0,91.0,85.0,33.0
2020,1,A,골목상권,2110151,자양한강도서관,249.0,175.0,74.0,4.0,35.0,52.0,63.0,66.0,29.0,3.0,24.0,37.0,49.0,41.0,21.0,1.0,11.0,15.0,14.0,25.0,8.0
2020,1,A,골목상권,2110152,중곡어린이공원,338.0,300.0,38.0,0.0,17.0,29.0,64.0,119.0,109.0,0.0,10.0,21.0,55.0,109.0,105.0,0.0,7.0,8.0,9.0,10.0,4.0
2020,1,A,골목상권,2110153,중곡1동주민센터,241.0,83.0,158.0,1.0,42.0,57.0,67.0,57.0,17.0,0.0,14.0,22.0,22.0,17.0,8.0,1.0,28.0,35.0,45.0,40.0,9.0
2020,1,A,골목상권,2110154,광진정말공원,307.0,161.0,146.0,1.0,43.0,62.0,79.0,78.0,44.0,1.0,19.0,37.0,35.0,37.0,32.0,0.0,24.0,25.0,44.0,41.0,12.0
2020,1,A,골목상권,2110155,광진구청,8356.0,7701.0,655.0,0.0,240.0,853.0,2408.0,4046.0,809.0,0.0,172.0,765.0,2256.0,3748.0,760.0,0.0,68.0,88.0,152.0,298.0,49.0
2020,1,A,골목상권,2110156,군자역 5번,624.0,365.0,259.0,0.0,96.0,182.0,174.0,113.0,59.0,0.0,41.0,115.0,102.0,67.0,40.0,0.0,55.0,67.0,72.0,46.0,19.0
2020,1,A,골목상권,2110157,자양동우체국,1097.0,891.0,206.0,10.0,352.0,279.0,244.0,141.0,71.0,7.0,300.0,237.0,180.0,106.0,61.0,3.0,52.0,42.0,64.0,35.0,10.0
2020,1,A,골목상권,2110158,중곡3동주민센터,715.0,518.0,197.0,1.0,113.0,210.0,184.0,138.0,69.0,0.0,73.0,168.0,123.0,104.0,50.0,1.0,40.0,42.0,61.0,34.0,19.0
2020,1,A,골목상권,2110159,구의역 4번,663.0,391.0,272.0,1.0,125.0,115.0,158.0,132.0,132.0,1.0,58.0,62.0,85.0,87.0,98.0,0.0,67.0,53.0,73.0,45.0,34.0
2020,1,A,골목상권,2110160,광진경찰서,832.0,690.0,142.0,0.0,149.0,323.0,182.0,167.0,11.0,0.0,110.0,261.0,152.0,157.0,10.0,0.0,39.0,62.0,30.0,10.0,1.0
2020,1,A,골목상권,2110161,중곡역 3번,236.0,135.0,101.0,3.0,11.0,33.0,58.0,65.0,66.0,0.0,2.0,16.0,37.0,40.0,40.0,3.0,9.0,17.0,21.0,25.0,26.0
2020,1,A,골목상권,2110162,군자역 4번,613.0,365.0,248.0,0.0,127.0,162.0,131.0,110.0,83.0,0.0,98.0,118.0,75.0,42.0,32.0,0.0,29.0,44.0,56.0,68.0,51.0
2020,1,A,골목상권,2110163,성자초등학교,272.0,134.0,138.0,0.0,37.0,44.0,65.0,72.0,54.0,0.0,13.0,26.0,31.0,26.0,38.0,0.0,24.0,18.0,34.0,46.0,16.0
2020,1,A,골목상권,2110164,아차산역 5번,731.0,494.0,237.0,3.0,111.0,126.0,143.0,164.0,184.0,0.0,61.0,77.0,101.0,112.0,143.0,3.0,50.0,49.0,42.0,52.0,41.0
2020,1,A,골목상권,2110165,국립정신건강센터,287.0,204.0,83.0,0.0,19.0,46.0,81.0,77.0,64.0,0.0,9.0,33.0,51.0,61.0,50.0,0.0,10.0,13.0,30.0,16.0,14.0
2020,1,A,골목상권,2110166,구의1동주민센터,552.0,292.0,260.0,1.0,70.0,121.0,177.0,115.0,68.0,1.0,20.0,59.0,99.0,60.0,53.0,0.0,50.0,62.0,78.0,55.0,15.0
2020,1,A,골목상권,2110167,용마초등학교,376.0,220.0,156.0,2.0,22.0,56.0,99.0,109.0,88.0,0.0,9.0,20.0,52.0,62.0,77.0,2.0,13.0,36.0,47.0,47.0,11.0
2020,1,A,골목상권,2110168,대원고등학교,688.0,531.0,157.0,0.0,66.0,102.0,139.0,225.0,156.0,0.0,38.0,73.0,103.0,173.0,144.0,0.0,28.0,29.0,36.0,52.0,12.0
2020,1,A,골목상권,2110169,성동초등학교,221.0,112.0,109.0,1.0,25.0,30.0,68.0,59.0,38.0,0.0,12.0,12.0,32.0,32.0,24.0,1.0,13.0,18.0,36.0,27.0,14.0
2020,1,A,골목상권,2110170,동대부여고,189.0,105.0,84.0,1.0,35.0,39.0,58.0,39.0,17.0,0.0,16.0,16.0,35.0,26.0,12.0,1.0,19.0,23.0,23.0,13.0,5.0
2020,1,A,골목상권,2110171,중곡4동주민센터,59.0,36.0,23.0,0.0,4.0,8.0,7.0,22.0,18.0,0.0,1.0,2.0,3.0,15.0,15.0,0.0,3.0,6.0,4.0,7.0,3.0
2020,1,A,골목상권,2110172,광진초등학교,351.0,227.0,124.0,0.0,42.0,73.0,97.0,92.0,47.0,0.0,17.0,48.0,61.0,65.0,36.0,0.0,25.0,25.0,36.0,27.0,11.0
2020,1,A,골목상권,2110173,구남초등학교,195.0,106.0,89.0,0.0,34.0,50.0,46.0,44.0,21.0,0.0,16.0,28.0,21.0,25.0,16.0,0.0,18.0,22.0,25.0,19.0,5.0
2020,1,A,골목상권,2110174,아차산역 1번,432.0,305.0,127.0,1.0,49.0,80.0,115.0,104.0,83.0,1.0,25.0,57.0,76.0,69.0,77.0,0.0,24.0,23.0,39.0,35.0,6.0
2020,1,A,골목상권,2110175,푸른동산공원,370.0,235.0,135.0,0.0,41.0,74.0,109.0,86.0,60.0,0.0,24.0,48.0,70.0,53.0,40.0,0.0,17.0,26.0,39.0,33.0,20.0
2020,1,A,골목상권,2110176,해오름공원,758.0,432.0,326.0,1.0,70.0,206.0,221.0,168.0,92.0,1.0,30.0,116.0,125.0,90.0,70.0,0.0,40.0,90.0,96.0,78.0,22.0
2020,1,A,골목상권,2110177,동의초등학교,135.0,90.0,45.0,0.0,11.0,31.0,32.0,35.0,26.0,0.0,3.0,15.0,21.0,27.0,24.0,0.0,8.0,16.0,11.0,8.0,2.0
2020,1,A,골목상권,2110178,장로회신학대학교,194.0,123.0,71.0,0.0,25.0,44.0,42.0,56.0,27.0,0.0,15.0,34.0,21.0,38.0,15.0,0.0,10.0,10.0,21.0,18.0,12.0
2020,1,A,골목상권,2110179,광나루역 1번,911.0,620.0,291.0,0.0,142.0,209.0,188.0,233.0,139.0,0.0,82.0,160.0,157.0,154.0,67.0,0.0,60.0,49.0,31.0,79.0,72.0
2020,1,A,골목상권,2110180,광진정보도서관,5946.0,4025.0,1921.0,18.0,1620.0,2093.0,1180.0,672.0,363.0,5.0,885.0,1485.0,859.0,489.0,302.0,13.0,735.0,608.0,321.0,183.0,61.0
2020,1,A,골목상권,2110181,신설동역 9번,1864.0,1212.0,652.0,12.0,209.0,232.0,286.0,440.0,685.0,12.0,150.0,162.0,188.0,282.0,418.0,0.0,59.0,70.0,98.0,158.0,267.0
2020,1,A,골목상권,2110182,용두희망어린이공원,370.0,249.0,121.0,0.0,38.0,71.0,108.0,87.0,66.0,0.0,20.0,47.0,67.0,64.0,51.0,0.0,18.0,24.0,41.0,23.0,15.0
2020,1,A,골목상권,2110183,한국의류시험연구원,833.0,441.0,392.0,3.0,237.0,305.0,147.0,75.0,66.0,1.0,87.0,160.0,79.0,58.0,56.0,2.0,150.0,145.0,68.0,17.0,10.0
2020,1,A,골목상권,2110184,용두사거리,423.0,215.0,208.0,0.0,81.0,138.0,75.0,77.0,52.0,0.0,39.0,51.0,34.0,51.0,40.0,0.0,42.0,87.0,41.0,26.0,12.0
2020,1,A,골목상권,2110185,용두초등학교,122.0,77.0,45.0,0.0,13.0,22.0,31.0,32.0,24.0,0.0,5.0,13.0,18.0,22.0,19.0,0.0,8.0,9.0,13.0,10.0,5.0
2020,1,A,골목상권,2110186,종암초등학교,94.0,71.0,23.0,0.0,5.0,13.0,15.0,30.0,31.0,0.0,1.0,12.0,9.0,23.0,26.0,0.0,4.0,1.0,6.0,7.0,5.0
2020,1,A,골목상권,2110187,제기동역 6번,3124.0,2222.0,902.0,15.0,559.0,867.0,746.0,552.0,385.0,7.0,387.0,605.0,531.0,394.0,298.0,8.0,172.0,262.0,215.0,158.0,87.0
2020,1,A,골목상권,2110188,용두동신동아아파트,807.0,607.0,200.0,8.0,104.0,178.0,229.0,191.0,97.0,2.0,68.0,150.0,181.0,132.0,74.0,6.0,36.0,28.0,48.0,59.0,23.0
2020,1,A,골목상권,2110189,제기동역 1번,1545.0,1089.0,456.0,1.0,233.0,490.0,343.0,170.0,308.0,0.0,98.0,349.0,286.0,137.0,219.0,1.0,135.0,141.0,57.0,33.0,89.0
2020,1,A,골목상권,2110190,고대앞사거리,195.0,92.0,103.0,0.0,22.0,34.0,34.0,45.0,60.0,0.0,4.0,18.0,22.0,19.0,29.0,0.0,18.0,16.0,12.0,26.0,31.0
2020,1,A,골목상권,2110191,고려대역 6번,48.0,41.0,7.0,0.0,1.0,12.0,14.0,9.0,12.0,0.0,1.0,10.0,11.0,8.0,11.0,0.0,0.0,2.0,3.0,1.0,1.0
2020,1,A,골목상권,2110192,동의보감타워,70.0,45.0,25.0,0.0,7.0,10.0,25.0,16.0,12.0,0.0,2.0,6.0,17.0,10.0,10.0,0.0,5.0,4.0,8.0,6.0,2.0
2020,1,A,골목상권,2110193,고려대역 4번,48.0,37.0,11.0,0.0,5.0,11.0,11.0,10.0,11.0,0.0,3.0,5.0,10.0,10.0,9.0,0.0,2.0,6.0,1.0,0.0,2.0
2020,1,A,골목상권,2110194,홍파초등학교,112.0,85.0,27.0,0.0,6.0,32.0,24.0,36.0,14.0,0.0,4.0,20.0,20.0,31.0,10.0,0.0,2.0,12.0,4.0,5.0,4.0
2020,1,A,골목상권,2110195,동대문구청,221.0,115.0,106.0,0.0,41.0,58.0,47.0,40.0,35.0,0.0,12.0,28.0,23.0,27.0,25.0,0.0,29.0,30.0,24.0,13.0,10.0
2020,1,A,골목상권,2110196,홍릉근린공원,23.0,12.0,11.0,0.0,1.0,6.0,8.0,5.0,3.0,0.0,1.0,4.0,3.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,1.0
2020,1,A,골목상권,2110197,세종대왕기념관교차로,67.0,46.0,21.0,0.0,8.0,19.0,26.0,9.0,5.0,0.0,4.0,15.0,19.0,7.0,1.0,0.0,4.0,4.0,7.0,2.0,4.0
2020,1,A,골목상권,2110198,동대문중앙새마을금고본점,67.0,26.0,41.0,0.0,1.0,0.0,18.0,37.0,11.0,0.0,0.0,0.0,8.0,10.0,8.0,0.0,1.0,0.0,10.0,27.0,3.0
2020,1,A,골목상권,2110199,홍릉시장,65.0,41.0,24.0,0.0,11.0,15.0,18.0,14.0,7.0,0.0,8.0,8.0,10.0,9.0,6.0,0.0,3.0,7.0,8.0,5.0,1.0
2020,1,A,골목상권,2110200,동대문경찰서,74.0,50.0,24.0,0.0,1.0,6.0,21.0,13.0,33.0,0.0,0.0,1.0,11.0,6.0,32.0,0.0,1.0,5.0,10.0,7.0,1.0
2020,1,A,골목상권,2110201,전농119안전센터,27.0,11.0,16.0,0.0,2.0,1.0,9.0,10.0,5.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,6.0,6.0,2.0
2020,1,A,골목상권,2110202,전농1동주민센터(전농시장),111.0,68.0,43.0,0.0,14.0,35.0,31.0,20.0,11.0,0.0,9.0,19.0,21.0,14.0,5.0,0.0,5.0,16.0,10.0,6.0,6.0
2020,1,A,골목상권,2110203,떡전교사거리,99.0,63.0,36.0,1.0,9.0,15.0,32.0,29.0,13.0,1.0,0.0,7.0,26.0,20.0,9.0,0.0,9.0,8.0,6.0,9.0,4.0
2020,1,A,골목상권,2110204,간데메공원,411.0,268.0,143.0,3.0,83.0,97.0,82.0,89.0,57.0,3.0,57.0,64.0,46.0,58.0,40.0,0.0,26.0,33.0,36.0,31.0,17.0
2020,1,A,골목상권,2110205,경희대삼거리,82.0,48.0,34.0,0.0,4.0,13.0,23.0,23.0,19.0,0.0,2.0,10.0,7.0,17.0,12.0,0.0,2.0,3.0,16.0,6.0,7.0
2020,1,A,골목상권,2110206,텃골근린공원,81.0,29.0,52.0,0.0,5.0,14.0,23.0,23.0,16.0,0.0,2.0,7.0,7.0,7.0,6.0,0.0,3.0,7.0,16.0,16.0,10.0
2020,1,A,골목상권,2110207,시립대앞사거리,50.0,26.0,24.0,0.0,4.0,12.0,12.0,10.0,12.0,0.0,2.0,8.0,6.0,3.0,7.0,0.0,2.0,4.0,6.0,7.0,5.0
2020,1,A,골목상권,2110208,시조사삼거리,75.0,56.0,19.0,0.0,2.0,14.0,7.0,17.0,35.0,0.0,1.0,7.0,2.0,11.0,35.0,0.0,1.0,7.0,5.0,6.0,0.0
2020,1,A,골목상권,2110209,답십리 장령당공원,81.0,51.0,30.0,0.0,3.0,11.0,28.0,19.0,20.0,0.0,1.0,5.0,16.0,15.0,14.0,0.0,2.0,6.0,12.0,4.0,6.0
2020,1,A,골목상권,2110210,서울시립대,341.0,253.0,88.0,1.0,9.0,19.0,24.0,34.0,254.0,1.0,4.0,12.0,10.0,21.0,205.0,0.0,5.0,7.0,14.0,13.0,49.0
2020,1,A,골목상권,2110211,전곡마을마당공원,626.0,445.0,181.0,1.0,66.0,101.0,170.0,194.0,94.0,0.0,45.0,73.0,129.0,143.0,55.0,1.0,21.0,28.0,41.0,51.0,39.0
2020,1,A,골목상권,2110212,답십리초등학교,204.0,144.0,60.0,0.0,26.0,37.0,42.0,67.0,32.0,0.0,18.0,26.0,27.0,50.0,23.0,0.0,8.0,11.0,15.0,17.0,9.0
2020,1,A,골목상권,2110213,청량초등학교,124.0,81.0,43.0,0.0,19.0,57.0,17.0,15.0,16.0,0.0,7.0,41.0,13.0,7.0,13.0,0.0,12.0,16.0,4.0,8.0,3.0
2020,1,A,골목상권,2110214,경희대후문,86.0,42.0,44.0,0.0,18.0,17.0,24.0,17.0,10.0,0.0,6.0,6.0,13.0,10.0,7.0,0.0,12.0,11.0,11.0,7.0,3.0
2020,1,A,골목상권,2110215,회기역 1번,28.0,18.0,10.0,0.0,3.0,4.0,9.0,7.0,5.0,0.0,3.0,2.0,6.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,1.0
2020,1,A,골목상권,2110216,전농중학교,208.0,68.0,140.0,1.0,32.0,48.0,62.0,50.0,15.0,1.0,11.0,14.0,18.0,18.0,6.0,0.0,21.0,34.0,44.0,32.0,9.0
2020,1,A,골목상권,2110217,자동차부품상가,503.0,388.0,115.0,1.0,33.0,105.0,143.0,123.0,98.0,1.0,24.0,88.0,115.0,83.0,77.0,0.0,9.0,17.0,28.0,40.0,21.0
2020,1,A,골목상권,2110218,답십리사거리,158.0,83.0,75.0,0.0,14.0,25.0,45.0,60.0,14.0,0.0,5.0,12.0,22.0,33.0,11.0,0.0,9.0,13.0,23.0,27.0,3.0
2020,1,A,골목상권,2110219,삼육보건대학교,249.0,145.0,104.0,0.0,18.0,42.0,68.0,82.0,39.0,0.0,11.0,20.0,31.0,53.0,30.0,0.0,7.0,22.0,37.0,29.0,9.0
