STDR_YY_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC,STDR_QU_CD,TRDAR_CD,TRDAR_CD_NM
2022,A,골목상권,11.0,62.0,51.0,0.0,0.0,0.0,0.0,12.0,54.0,35.0,11.0,1.0,0.0,60.0,291263738.0,2,2111020,방이동고분군(방산고등학교)
2022,A,골목상권,11.0,62.0,51.0,0.0,0.0,0.0,0.0,12.0,54.0,35.0,11.0,1.0,0.0,60.0,291263738.0,3,2111020,방이동고분군(방산고등학교)
2022,A,골목상권,11.0,62.0,51.0,0.0,0.0,0.0,0.0,12.0,54.0,35.0,11.0,1.0,0.0,60.0,291263738.0,4,2111020,방이동고분군(방산고등학교)
2022,A,골목상권,279.0,1862.0,683.0,159.0,178.0,75.0,58.0,667.0,1111.0,584.0,166.0,59.0,312.0,61.0,282473903.0,1,2111021,방이역 4번
2022,A,골목상권,279.0,1862.0,683.0,159.0,178.0,75.0,58.0,667.0,1111.0,584.0,166.0,59.0,312.0,61.0,282473903.0,2,2111021,방이역 4번
2022,A,골목상권,279.0,1862.0,683.0,159.0,178.0,75.0,58.0,667.0,1111.0,584.0,166.0,59.0,312.0,61.0,282473903.0,3,2111021,방이역 4번
2022,A,골목상권,279.0,1862.0,683.0,159.0,178.0,75.0,58.0,667.0,1111.0,584.0,166.0,59.0,312.0,61.0,282473903.0,4,2111021,방이역 4번
2022,A,골목상권,95.0,704.0,133.0,18.0,24.0,0.0,63.0,345.0,324.0,104.0,18.0,6.0,19.0,53.0,228957179.0,1,2111022,석촌중학교(방이육교)
2022,A,골목상권,95.0,704.0,133.0,18.0,24.0,0.0,63.0,345.0,324.0,104.0,18.0,6.0,19.0,53.0,228957179.0,2,2111022,석촌중학교(방이육교)
2022,A,골목상권,95.0,704.0,133.0,18.0,24.0,0.0,63.0,345.0,324.0,104.0,18.0,6.0,19.0,53.0,228957179.0,3,2111022,석촌중학교(방이육교)
2022,A,골목상권,95.0,704.0,133.0,18.0,24.0,0.0,63.0,345.0,324.0,104.0,18.0,6.0,19.0,53.0,228957179.0,4,2111022,석촌중학교(방이육교)
2022,A,골목상권,73.0,605.0,58.0,8.0,0.0,0.0,61.0,344.0,207.0,47.0,9.0,3.0,0.0,44.0,205414808.0,1,2111023,문정역 1번
2022,A,골목상권,73.0,605.0,58.0,8.0,0.0,0.0,61.0,344.0,207.0,47.0,9.0,3.0,0.0,44.0,205414808.0,2,2111023,문정역 1번
2022,A,골목상권,73.0,605.0,58.0,8.0,0.0,0.0,61.0,344.0,207.0,47.0,9.0,3.0,0.0,44.0,205414808.0,3,2111023,문정역 1번
2022,A,골목상권,73.0,605.0,58.0,8.0,0.0,0.0,61.0,344.0,207.0,47.0,9.0,3.0,0.0,44.0,205414808.0,4,2111023,문정역 1번
2022,A,골목상권,48.0,338.0,28.0,28.0,0.0,0.0,49.0,127.0,152.0,31.0,33.0,2.0,0.0,48.0,224754399.0,1,2111024,경찰병원역 4번(건너말공원)
2022,A,골목상권,48.0,338.0,28.0,28.0,0.0,0.0,49.0,127.0,152.0,31.0,33.0,2.0,0.0,48.0,224754399.0,2,2111024,경찰병원역 4번(건너말공원)
2022,A,골목상권,48.0,338.0,28.0,28.0,0.0,0.0,49.0,127.0,152.0,31.0,33.0,2.0,0.0,48.0,224754399.0,3,2111024,경찰병원역 4번(건너말공원)
2022,A,골목상권,48.0,338.0,28.0,28.0,0.0,0.0,49.0,127.0,152.0,31.0,33.0,2.0,0.0,48.0,224754399.0,4,2111024,경찰병원역 4번(건너말공원)
2022,A,골목상권,121.0,989.0,135.0,3.0,20.0,3.0,79.0,596.0,374.0,29.0,51.0,17.0,4.0,47.0,203695183.0,1,2111025,경찰병원역 3번
2022,A,골목상권,121.0,989.0,135.0,3.0,20.0,3.0,79.0,596.0,374.0,29.0,51.0,17.0,4.0,47.0,203695183.0,2,2111025,경찰병원역 3번
2022,A,골목상권,121.0,989.0,135.0,3.0,20.0,3.0,79.0,596.0,374.0,29.0,51.0,17.0,4.0,47.0,203695183.0,3,2111025,경찰병원역 3번
2022,A,골목상권,121.0,989.0,135.0,3.0,20.0,3.0,79.0,596.0,374.0,29.0,51.0,17.0,4.0,47.0,203695183.0,4,2111025,경찰병원역 3번
2022,A,골목상권,130.0,1153.0,366.0,37.0,3.0,0.0,74.0,432.0,492.0,241.0,164.0,110.0,46.0,48.0,241252978.0,1,2111026,문정역 2번
2022,A,골목상권,130.0,1153.0,366.0,37.0,3.0,0.0,74.0,432.0,492.0,241.0,164.0,110.0,46.0,48.0,241252978.0,2,2111026,문정역 2번
2022,A,골목상권,130.0,1153.0,366.0,37.0,3.0,0.0,74.0,432.0,492.0,241.0,164.0,110.0,46.0,48.0,241252978.0,3,2111026,문정역 2번
2022,A,골목상권,130.0,1153.0,366.0,37.0,3.0,0.0,74.0,432.0,492.0,241.0,164.0,110.0,46.0,48.0,241252978.0,4,2111026,문정역 2번
2022,A,골목상권,176.0,1567.0,228.0,17.0,1.0,1.0,83.0,600.0,710.0,338.0,64.0,18.0,1.0,47.0,232032747.0,1,2111027,문정초등학교
2022,A,골목상권,176.0,1567.0,228.0,17.0,1.0,1.0,83.0,600.0,710.0,338.0,64.0,18.0,1.0,47.0,232032747.0,2,2111027,문정초등학교
2022,A,골목상권,176.0,1567.0,228.0,17.0,1.0,1.0,83.0,600.0,710.0,338.0,64.0,18.0,1.0,47.0,232032747.0,3,2111027,문정초등학교
2022,A,골목상권,176.0,1567.0,228.0,17.0,1.0,1.0,83.0,600.0,710.0,338.0,64.0,18.0,1.0,47.0,232032747.0,4,2111027,문정초등학교
2022,A,골목상권,55.0,542.0,28.0,3.0,0.0,0.0,56.0,261.0,202.0,52.0,2.0,0.0,0.0,41.0,202724810.0,1,2111028,문현중학교(장지역 1번)
2022,A,골목상권,55.0,542.0,28.0,3.0,0.0,0.0,56.0,261.0,202.0,52.0,2.0,0.0,0.0,41.0,202724810.0,2,2111028,문현중학교(장지역 1번)
2022,A,골목상권,55.0,542.0,28.0,3.0,0.0,0.0,56.0,261.0,202.0,52.0,2.0,0.0,0.0,41.0,202724810.0,3,2111028,문현중학교(장지역 1번)
2022,A,골목상권,55.0,542.0,28.0,3.0,0.0,0.0,56.0,261.0,202.0,52.0,2.0,0.0,0.0,41.0,202724810.0,4,2111028,문현중학교(장지역 1번)
2022,A,골목상권,22.0,143.0,69.0,3.0,0.0,0.0,8.0,62.0,81.0,28.0,11.0,22.0,3.0,48.0,233231015.0,1,2111029,오금역 4번
2022,A,골목상권,22.0,143.0,69.0,3.0,0.0,0.0,8.0,62.0,81.0,28.0,11.0,22.0,3.0,48.0,233231015.0,2,2111029,오금역 4번
2022,A,골목상권,22.0,143.0,69.0,3.0,0.0,0.0,8.0,62.0,81.0,28.0,11.0,22.0,3.0,48.0,233231015.0,3,2111029,오금역 4번
2022,A,골목상권,22.0,143.0,69.0,3.0,0.0,0.0,8.0,62.0,81.0,28.0,11.0,22.0,3.0,48.0,233231015.0,4,2111029,오금역 4번
2022,A,골목상권,53.0,388.0,76.0,42.0,0.0,2.0,13.0,195.0,190.0,104.0,4.0,2.0,0.0,54.0,220157559.0,1,2111030,방이역 2번
2022,A,골목상권,53.0,388.0,76.0,42.0,0.0,2.0,13.0,195.0,190.0,104.0,4.0,2.0,0.0,54.0,220157559.0,2,2111030,방이역 2번
2022,A,골목상권,53.0,388.0,76.0,42.0,0.0,2.0,13.0,195.0,190.0,104.0,4.0,2.0,0.0,54.0,220157559.0,3,2111030,방이역 2번
2022,A,골목상권,53.0,388.0,76.0,42.0,0.0,2.0,13.0,195.0,190.0,104.0,4.0,2.0,0.0,54.0,220157559.0,4,2111030,방이역 2번
2022,A,골목상권,106.0,857.0,213.0,9.0,12.0,0.0,27.0,379.0,378.0,142.0,81.0,84.0,0.0,48.0,228676192.0,1,2111031,장지동주민센터(한림연예예술고교)
2022,A,골목상권,106.0,857.0,213.0,9.0,12.0,0.0,27.0,379.0,378.0,142.0,81.0,84.0,0.0,48.0,228676192.0,2,2111031,장지동주민센터(한림연예예술고교)
2022,A,골목상권,106.0,857.0,213.0,9.0,12.0,0.0,27.0,379.0,378.0,142.0,81.0,84.0,0.0,48.0,228676192.0,3,2111031,장지동주민센터(한림연예예술고교)
2022,A,골목상권,106.0,857.0,213.0,9.0,12.0,0.0,27.0,379.0,378.0,142.0,81.0,84.0,0.0,48.0,228676192.0,4,2111031,장지동주민센터(한림연예예술고교)
2022,A,골목상권,25.0,91.0,254.0,130.0,7.0,0.0,0.0,53.0,121.0,14.0,8.0,10.0,276.0,71.0,327421476.0,1,2111032,방이역 1번
2022,A,골목상권,25.0,91.0,254.0,130.0,7.0,0.0,0.0,53.0,121.0,14.0,8.0,10.0,276.0,71.0,327421476.0,2,2111032,방이역 1번
2022,A,골목상권,25.0,91.0,254.0,130.0,7.0,0.0,0.0,53.0,121.0,14.0,8.0,10.0,276.0,71.0,327421476.0,3,2111032,방이역 1번
2022,A,골목상권,25.0,91.0,254.0,130.0,7.0,0.0,0.0,53.0,121.0,14.0,8.0,10.0,276.0,71.0,327421476.0,4,2111032,방이역 1번
2022,A,골목상권,26.0,172.0,34.0,9.0,0.0,0.0,14.0,89.0,53.0,37.0,1.0,3.0,18.0,48.0,261179600.0,1,2111033,문정동성당
2022,A,골목상권,26.0,172.0,34.0,9.0,0.0,0.0,14.0,89.0,53.0,37.0,1.0,3.0,18.0,48.0,261179600.0,2,2111033,문정동성당
2022,A,골목상권,26.0,172.0,34.0,9.0,0.0,0.0,14.0,89.0,53.0,37.0,1.0,3.0,18.0,48.0,261179600.0,3,2111033,문정동성당
2022,A,골목상권,26.0,172.0,34.0,9.0,0.0,0.0,14.0,89.0,53.0,37.0,1.0,3.0,18.0,48.0,261179600.0,4,2111033,문정동성당
2022,A,골목상권,99.0,1223.0,343.0,4.0,2.0,1.0,27.0,408.0,457.0,127.0,240.0,70.0,244.0,53.0,232498257.0,1,2111034,오동나무공원(송파레미니스1단지)
2022,A,골목상권,99.0,1223.0,343.0,4.0,2.0,1.0,27.0,408.0,457.0,127.0,240.0,70.0,244.0,53.0,232498257.0,2,2111034,오동나무공원(송파레미니스1단지)
2022,A,골목상권,99.0,1223.0,343.0,4.0,2.0,1.0,27.0,408.0,457.0,127.0,240.0,70.0,244.0,53.0,232498257.0,3,2111034,오동나무공원(송파레미니스1단지)
2022,A,골목상권,99.0,1223.0,343.0,4.0,2.0,1.0,27.0,408.0,457.0,127.0,240.0,70.0,244.0,53.0,232498257.0,4,2111034,오동나무공원(송파레미니스1단지)
2022,A,골목상권,129.0,1000.0,159.0,29.0,9.0,0.0,24.0,581.0,484.0,100.0,7.0,1.0,0.0,53.0,211297818.0,1,2111035,오금공원(오주중학교)
2022,A,골목상권,129.0,1000.0,159.0,29.0,9.0,0.0,24.0,581.0,484.0,100.0,7.0,1.0,0.0,53.0,211297818.0,2,2111035,오금공원(오주중학교)
2022,A,골목상권,129.0,1000.0,159.0,29.0,9.0,0.0,24.0,581.0,484.0,100.0,7.0,1.0,0.0,53.0,211297818.0,3,2111035,오금공원(오주중학교)
2022,A,골목상권,129.0,1000.0,159.0,29.0,9.0,0.0,24.0,581.0,484.0,100.0,7.0,1.0,0.0,53.0,211297818.0,4,2111035,오금공원(오주중학교)
2022,A,골목상권,49.0,344.0,75.0,1.0,0.0,0.0,2.0,224.0,168.0,25.0,1.0,0.0,0.0,48.0,205981396.0,1,2111036,투구봉어린이공원
2022,A,골목상권,49.0,344.0,75.0,1.0,0.0,0.0,2.0,224.0,168.0,25.0,1.0,0.0,0.0,48.0,205981396.0,2,2111036,투구봉어린이공원
2022,A,골목상권,49.0,344.0,75.0,1.0,0.0,0.0,2.0,224.0,168.0,25.0,1.0,0.0,0.0,48.0,205981396.0,3,2111036,투구봉어린이공원
2022,A,골목상권,49.0,344.0,75.0,1.0,0.0,0.0,2.0,224.0,168.0,25.0,1.0,0.0,0.0,48.0,205981396.0,4,2111036,투구봉어린이공원
2022,A,골목상권,10.0,85.0,15.0,0.0,0.0,0.0,0.0,54.0,37.0,9.0,0.0,0.0,0.0,54.0,208625476.0,1,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원)
2022,A,골목상권,10.0,85.0,15.0,0.0,0.0,0.0,0.0,54.0,37.0,9.0,0.0,0.0,0.0,54.0,208625476.0,2,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원)
2022,A,골목상권,10.0,85.0,15.0,0.0,0.0,0.0,0.0,54.0,37.0,9.0,0.0,0.0,0.0,54.0,208625476.0,3,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원)
2022,A,골목상권,10.0,85.0,15.0,0.0,0.0,0.0,0.0,54.0,37.0,9.0,0.0,0.0,0.0,54.0,208625476.0,4,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원)
2022,A,골목상권,92.0,749.0,28.0,1.0,0.0,0.0,13.0,392.0,321.0,49.0,3.0,0.0,0.0,48.0,198572582.0,1,2111038,보인중학교
2022,A,골목상권,92.0,749.0,28.0,1.0,0.0,0.0,13.0,392.0,321.0,49.0,3.0,0.0,0.0,48.0,198572582.0,2,2111038,보인중학교
2022,A,골목상권,92.0,749.0,28.0,1.0,0.0,0.0,13.0,392.0,321.0,49.0,3.0,0.0,0.0,48.0,198572582.0,3,2111038,보인중학교
2022,A,골목상권,92.0,749.0,28.0,1.0,0.0,0.0,13.0,392.0,321.0,49.0,3.0,0.0,0.0,48.0,198572582.0,4,2111038,보인중학교
2022,A,골목상권,47.0,450.0,100.0,5.0,0.0,0.0,35.0,251.0,180.0,77.0,12.0,0.0,0.0,48.0,206120819.0,1,2111039,벌말어린이공원
2022,A,골목상권,47.0,450.0,100.0,5.0,0.0,0.0,35.0,251.0,180.0,77.0,12.0,0.0,0.0,48.0,206120819.0,2,2111039,벌말어린이공원
2022,A,골목상권,47.0,450.0,100.0,5.0,0.0,0.0,35.0,251.0,180.0,77.0,12.0,0.0,0.0,48.0,206120819.0,3,2111039,벌말어린이공원
2022,A,골목상권,47.0,450.0,100.0,5.0,0.0,0.0,35.0,251.0,180.0,77.0,12.0,0.0,0.0,48.0,206120819.0,4,2111039,벌말어린이공원
2022,A,골목상권,73.0,542.0,201.0,1.0,1.0,0.0,33.0,290.0,337.0,82.0,3.0,0.0,0.0,53.0,203099264.0,1,2111040,거여초등학교
2022,A,골목상권,73.0,542.0,201.0,1.0,1.0,0.0,33.0,290.0,337.0,82.0,3.0,0.0,0.0,53.0,203099264.0,2,2111040,거여초등학교
2022,A,골목상권,73.0,542.0,201.0,1.0,1.0,0.0,33.0,290.0,337.0,82.0,3.0,0.0,0.0,53.0,203099264.0,3,2111040,거여초등학교
2022,A,골목상권,73.0,542.0,201.0,1.0,1.0,0.0,33.0,290.0,337.0,82.0,3.0,0.0,0.0,53.0,203099264.0,4,2111040,거여초등학교
2022,A,골목상권,4.0,23.0,112.0,0.0,0.0,0.0,2.0,6.0,15.0,0.0,0.0,24.0,88.0,39.0,270658780.0,1,2111041,거여역 8번
2022,A,골목상권,4.0,23.0,112.0,0.0,0.0,0.0,2.0,6.0,15.0,0.0,0.0,24.0,88.0,39.0,270658780.0,2,2111041,거여역 8번
2022,A,골목상권,4.0,23.0,112.0,0.0,0.0,0.0,2.0,6.0,15.0,0.0,0.0,24.0,88.0,39.0,270658780.0,3,2111041,거여역 8번
2022,A,골목상권,4.0,23.0,112.0,0.0,0.0,0.0,2.0,6.0,15.0,0.0,0.0,24.0,88.0,39.0,270658780.0,4,2111041,거여역 8번
2022,A,골목상권,90.0,969.0,203.0,1.0,3.0,0.0,21.0,478.0,402.0,112.0,96.0,67.0,0.0,48.0,208359338.0,1,2111042,거여역 1번(거여공원)
2022,A,골목상권,90.0,969.0,203.0,1.0,3.0,0.0,21.0,478.0,402.0,112.0,96.0,67.0,0.0,48.0,208359338.0,2,2111042,거여역 1번(거여공원)
2022,A,골목상권,90.0,969.0,203.0,1.0,3.0,0.0,21.0,478.0,402.0,112.0,96.0,67.0,0.0,48.0,208359338.0,3,2111042,거여역 1번(거여공원)
2022,A,골목상권,90.0,969.0,203.0,1.0,3.0,0.0,21.0,478.0,402.0,112.0,96.0,67.0,0.0,48.0,208359338.0,4,2111042,거여역 1번(거여공원)
2022,A,골목상권,89.0,840.0,188.0,3.0,0.0,0.0,73.0,505.0,246.0,68.0,93.0,46.0,0.0,47.0,172090844.0,1,2111043,마천공원
2022,A,골목상권,89.0,840.0,188.0,3.0,0.0,0.0,73.0,505.0,246.0,68.0,93.0,46.0,0.0,47.0,172090844.0,2,2111043,마천공원
2022,A,골목상권,89.0,840.0,188.0,3.0,0.0,0.0,73.0,505.0,246.0,68.0,93.0,46.0,0.0,47.0,172090844.0,3,2111043,마천공원
2022,A,골목상권,89.0,840.0,188.0,3.0,0.0,0.0,73.0,505.0,246.0,68.0,93.0,46.0,0.0,47.0,172090844.0,4,2111043,마천공원
2022,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,3.0,255.0,495.0,55.0,2.0,0.0,0.0,49.0,221959168.0,1,2111044,남천초등학교
2022,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,3.0,255.0,495.0,55.0,2.0,0.0,0.0,49.0,221959168.0,2,2111044,남천초등학교
2022,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,3.0,255.0,495.0,55.0,2.0,0.0,0.0,49.0,221959168.0,3,2111044,남천초등학교
2022,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,3.0,255.0,495.0,55.0,2.0,0.0,0.0,49.0,221959168.0,4,2111044,남천초등학교
2022,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,7.0,65.0,102.0,45.0,40.0,5.0,54.0,382487014.0,1,2111045,개미어린이공원
2022,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,7.0,65.0,102.0,45.0,40.0,5.0,54.0,382487014.0,2,2111045,개미어린이공원
2022,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,7.0,65.0,102.0,45.0,40.0,5.0,54.0,382487014.0,3,2111045,개미어린이공원
2022,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,7.0,65.0,102.0,45.0,40.0,5.0,54.0,382487014.0,4,2111045,개미어린이공원
2022,A,골목상권,113.0,981.0,317.0,6.0,1.0,0.0,0.0,56.0,280.0,527.0,249.0,94.0,99.0,52.0,334444714.0,1,2111046,마천역(마천초등학교)
2022,A,골목상권,113.0,981.0,317.0,6.0,1.0,0.0,0.0,56.0,280.0,527.0,249.0,94.0,99.0,52.0,334444714.0,2,2111046,마천역(마천초등학교)
2022,A,골목상권,113.0,981.0,317.0,6.0,1.0,0.0,0.0,56.0,280.0,527.0,249.0,94.0,99.0,52.0,334444714.0,3,2111046,마천역(마천초등학교)
2022,A,골목상권,113.0,981.0,317.0,6.0,1.0,0.0,0.0,56.0,280.0,527.0,249.0,94.0,99.0,52.0,334444714.0,4,2111046,마천역(마천초등학교)
2022,A,골목상권,56.0,388.0,56.0,10.0,4.0,3.0,0.0,21.0,170.0,237.0,30.0,2.0,1.0,67.0,351458510.0,1,2111047,마천1치안센터
2022,A,골목상권,56.0,388.0,56.0,10.0,4.0,3.0,0.0,21.0,170.0,237.0,30.0,2.0,1.0,67.0,351458510.0,2,2111047,마천1치안센터
2022,A,골목상권,56.0,388.0,56.0,10.0,4.0,3.0,0.0,21.0,170.0,237.0,30.0,2.0,1.0,67.0,351458510.0,3,2111047,마천1치안센터
2022,A,골목상권,56.0,388.0,56.0,10.0,4.0,3.0,0.0,21.0,170.0,237.0,30.0,2.0,1.0,67.0,351458510.0,4,2111047,마천1치안센터
2022,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,64.0,109.0,0.0,1.0,0.0,0.0,50.0,198371875.0,1,2111048,천호역 1번(천호문구완구거리)
2022,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,64.0,109.0,0.0,1.0,0.0,0.0,50.0,198371875.0,2,2111048,천호역 1번(천호문구완구거리)
2022,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,64.0,109.0,0.0,1.0,0.0,0.0,50.0,198371875.0,3,2111048,천호역 1번(천호문구완구거리)
2022,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,64.0,109.0,0.0,1.0,0.0,0.0,50.0,198371875.0,4,2111048,천호역 1번(천호문구완구거리)
2022,A,골목상권,105.0,968.0,145.0,2.0,1.0,0.0,14.0,463.0,498.0,138.0,3.0,0.0,0.0,45.0,219073766.0,1,2111049,천호지구대(천호동자전거거리)
2022,A,골목상권,105.0,968.0,145.0,2.0,1.0,0.0,14.0,463.0,498.0,138.0,3.0,0.0,0.0,45.0,219073766.0,2,2111049,천호지구대(천호동자전거거리)
2022,A,골목상권,105.0,968.0,145.0,2.0,1.0,0.0,14.0,463.0,498.0,138.0,3.0,0.0,0.0,45.0,219073766.0,3,2111049,천호지구대(천호동자전거거리)
2022,A,골목상권,105.0,968.0,145.0,2.0,1.0,0.0,14.0,463.0,498.0,138.0,3.0,0.0,0.0,45.0,219073766.0,4,2111049,천호지구대(천호동자전거거리)
2022,A,골목상권,21.0,149.0,116.0,36.0,1.0,0.0,36.0,75.0,42.0,4.0,1.0,0.0,144.0,48.0,207703371.0,1,2111050,강동구청(강동구청역 2번)
2022,A,골목상권,21.0,149.0,116.0,36.0,1.0,0.0,36.0,75.0,42.0,4.0,1.0,0.0,144.0,48.0,207703371.0,2,2111050,강동구청(강동구청역 2번)
2022,A,골목상권,21.0,149.0,116.0,36.0,1.0,0.0,36.0,75.0,42.0,4.0,1.0,0.0,144.0,48.0,207703371.0,3,2111050,강동구청(강동구청역 2번)
2022,A,골목상권,21.0,149.0,116.0,36.0,1.0,0.0,36.0,75.0,42.0,4.0,1.0,0.0,144.0,48.0,207703371.0,4,2111050,강동구청(강동구청역 2번)
2022,A,골목상권,89.0,845.0,171.0,2.0,0.0,0.0,78.0,458.0,273.0,10.0,75.0,91.0,33.0,45.0,193690449.0,1,2111051,천호역 6번
2022,A,골목상권,89.0,845.0,171.0,2.0,0.0,0.0,78.0,458.0,273.0,10.0,75.0,91.0,33.0,45.0,193690449.0,2,2111051,천호역 6번
2022,A,골목상권,89.0,845.0,171.0,2.0,0.0,0.0,78.0,458.0,273.0,10.0,75.0,91.0,33.0,45.0,193690449.0,3,2111051,천호역 6번
2022,A,골목상권,89.0,845.0,171.0,2.0,0.0,0.0,78.0,458.0,273.0,10.0,75.0,91.0,33.0,45.0,193690449.0,4,2111051,천호역 6번
2022,A,골목상권,110.0,1148.0,490.0,4.0,1.0,0.0,125.0,562.0,323.0,120.0,14.0,11.0,488.0,48.0,214670390.0,1,2111052,암사역 3번(천호동자전거거리)
2022,A,골목상권,110.0,1148.0,490.0,4.0,1.0,0.0,125.0,562.0,323.0,120.0,14.0,11.0,488.0,48.0,214670390.0,2,2111052,암사역 3번(천호동자전거거리)
2022,A,골목상권,110.0,1148.0,490.0,4.0,1.0,0.0,125.0,562.0,323.0,120.0,14.0,11.0,488.0,48.0,214670390.0,3,2111052,암사역 3번(천호동자전거거리)
2022,A,골목상권,110.0,1148.0,490.0,4.0,1.0,0.0,125.0,562.0,323.0,120.0,14.0,11.0,488.0,48.0,214670390.0,4,2111052,암사역 3번(천호동자전거거리)
2022,A,골목상권,103.0,754.0,759.0,14.0,8.0,105.0,28.0,353.0,528.0,182.0,179.0,233.0,137.0,67.0,289336355.0,1,2111053,성내천어린이공원(하니사랑길)
2022,A,골목상권,103.0,754.0,759.0,14.0,8.0,105.0,28.0,353.0,528.0,182.0,179.0,233.0,137.0,67.0,289336355.0,2,2111053,성내천어린이공원(하니사랑길)
2022,A,골목상권,103.0,754.0,759.0,14.0,8.0,105.0,28.0,353.0,528.0,182.0,179.0,233.0,137.0,67.0,289336355.0,3,2111053,성내천어린이공원(하니사랑길)
2022,A,골목상권,103.0,754.0,759.0,14.0,8.0,105.0,28.0,353.0,528.0,182.0,179.0,233.0,137.0,67.0,289336355.0,4,2111053,성내천어린이공원(하니사랑길)
2022,A,골목상권,16.0,111.0,45.0,0.0,0.0,0.0,27.0,79.0,11.0,7.0,32.0,0.0,0.0,42.0,159176586.0,1,2111054,암사역 4번(삼성광나루아파트)
2022,A,골목상권,16.0,111.0,45.0,0.0,0.0,0.0,27.0,79.0,11.0,7.0,32.0,0.0,0.0,42.0,159176586.0,2,2111054,암사역 4번(삼성광나루아파트)
2022,A,골목상권,16.0,111.0,45.0,0.0,0.0,0.0,27.0,79.0,11.0,7.0,32.0,0.0,0.0,42.0,159176586.0,3,2111054,암사역 4번(삼성광나루아파트)
2022,A,골목상권,16.0,111.0,45.0,0.0,0.0,0.0,27.0,79.0,11.0,7.0,32.0,0.0,0.0,42.0,159176586.0,4,2111054,암사역 4번(삼성광나루아파트)
2022,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,125010784.0,1,2111055,선사초등학교
2022,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,125010784.0,2,2111055,선사초등학교
2022,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,125010784.0,3,2111055,선사초등학교
2022,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,125010784.0,4,2111055,선사초등학교
2022,A,골목상권,5.0,391.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,15.0,142981836.0,1,2111056,천호태영아파트
2022,A,골목상권,5.0,391.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,15.0,142981836.0,2,2111056,천호태영아파트
2022,A,골목상권,5.0,391.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,15.0,142981836.0,3,2111056,천호태영아파트
2022,A,골목상권,5.0,391.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,15.0,142981836.0,4,2111056,천호태영아파트
2022,A,골목상권,58.0,739.0,62.0,3.0,0.0,0.0,3.0,318.0,468.0,13.0,2.0,0.0,0.0,47.0,221425566.0,1,2111057,천호공원(해공체육문화센터)
2022,A,골목상권,58.0,739.0,62.0,3.0,0.0,0.0,3.0,318.0,468.0,13.0,2.0,0.0,0.0,47.0,221425566.0,2,2111057,천호공원(해공체육문화센터)
2022,A,골목상권,58.0,739.0,62.0,3.0,0.0,0.0,3.0,318.0,468.0,13.0,2.0,0.0,0.0,47.0,221425566.0,3,2111057,천호공원(해공체육문화센터)
2022,A,골목상권,58.0,739.0,62.0,3.0,0.0,0.0,3.0,318.0,468.0,13.0,2.0,0.0,0.0,47.0,221425566.0,4,2111057,천호공원(해공체육문화센터)
2022,A,골목상권,57.0,465.0,60.0,24.0,1.0,0.0,55.0,301.0,145.0,28.0,3.0,12.0,6.0,49.0,183228604.0,1,2111058,성내중학교
