매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
423124.625,2022,발달상권,2120217,대치사거리,2,3,6,3789,2015,2779,102,18,265,227,248,99,49,73,1314367,269834,191996,193817,196716,195152,191373,176114,169198,11,0,2,0,0,159410,440949,182498,175708,233425,154591,127196,110408,0,5,0
199368.4606,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,3,8,218,151,4934,1,0,0,0,0,0,0,12,194866,45037,28554,30551,31329,31241,29997,23807,19387,31,0,4,0,0,71694,20992,27840,42911,40133,28880,34111,264126,0,5,0
366239.9408,2022,발달상권,2120201,도곡1동,2,3,9,1880,1108,11559,48,1,195,147,111,35,59,48,955134,204292,143369,147472,147550,145120,140950,116569,114104,36,0,5,0,0,169293,143375,154840,192318,190042,127075,147483,255111,0,6,0
281686.6051,2022,발달상권,2120211,도성초등학교,2,3,6,1638,726,984,23,0,58,51,24,61,42,102,1012571,188792,143407,146540,148430,148948,147732,144996,132518,27,0,1,0,0,72437,339191,123100,123292,190586,121106,115297,59242,0,4,0
665659.6653,2022,발달상권,2120210,선릉역,2,3,39,4780,3339,48780,93,19,556,843,113,106,55,3,4970170,1031910,737831,807828,816345,817858,773541,543217,473553,150,1,11,0,0,360433,617478,900412,1174245,1012861,657782,607392,442472,3667857,6,1
728678.302,2022,발달상권,2120190,강남을지병원,2,3,14,2274,1334,11703,46,0,139,238,38,36,33,39,1508450,299535,220030,240067,243420,242964,235841,174728,151402,72,0,3,0,0,295195,127702,307491,391776,319126,175923,186432,263850,0,6,0
157330.6703,2022,발달상권,2120195,성수대교남단,2,3,9,444,224,5611,9,3,24,22,20,5,22,26,1134256,191417,155671,169689,172429,175082,178160,156739,126487,51,0,8,0,0,126829,129119,260329,258632,206988,129767,149423,96804,0,2,0
175899.937,2022,발달상권,2120212,한티역,2,3,10,1481,682,713,20,0,26,71,37,24,8,113,1055902,182371,145121,149055,150426,150807,150218,161043,149232,58,1,6,1,0,112734,401233,104163,95516,205190,130876,118924,210188,738530,4,1
588783.1077,2022,발달상권,2120187,신논현역,2,3,32,5512,3959,13076,62,2,347,225,71,46,10,114,3104349,591296,439506,467394,475224,478867,480307,415406,347644,154,3,7,0,0,382392,243023,860422,801321,554545,319673,325366,64485,1284296,3,1
507298.5072,2022,발달상권,2120207,선정릉역,2,3,18,6763,3891,12151,180,9,582,558,227,219,81,219,1711206,365353,254223,268251,270460,268350,256545,201360,192017,72,4,4,0,0,323475,199258,306033,418332,347007,210446,230132,219395,1028259,10,1
456788.9669,2022,발달상권,2120194,언주역(차병원),2,3,22,2599,1764,12628,63,3,393,309,93,29,35,102,1687042,366437,252087,270014,272893,269006,257901,191249,173891,67,1,3,0,0,242446,79388,368022,494551,344543,195498,205040,236055,597050,7,1
359351.4484,2022,전통시장,2130310,강남개포시장,2,3,4,112,83,298,0,0,0,0,0,0,0,0,212630,40565,29703,30462,31326,31038,31496,29890,28715,30,0,3,0,0,25363,49679,22873,21855,36572,32848,48804,57690,211086,2,1
511230.9611,2022,발달상권,2120215,포스코사거리,2,3,33,3513,2227,61656,29,0,132,602,98,158,114,288,3191283,689620,490862,530876,540130,536293,497360,310413,285348,92,0,17,0,0,318625,353321,562240,833094,724489,405084,313055,382535,0,7,0
99465.5,2022,발달상권,2120223,휘문고교사거리,2,3,4,309,111,9166,9,0,0,9,13,11,10,40,225181,52550,34856,37900,38581,38390,35077,21037,19338,9,0,0,0,0,133569,38968,34850,52736,48232,27331,23061,164471,0,5,0
511592.0489,2022,발달상권,2120193,도산공원교차로,2,3,8,1184,596,6384,32,0,38,73,32,27,23,114,629527,124239,91256,101844,103432,103575,99450,71525,58446,19,0,4,0,0,185023,47199,124556,166829,139461,77517,73965,114165,0,3,0
748458.5031,2022,발달상권,2120191,학동역,2,3,21,4394,2961,13862,84,8,477,648,67,27,23,161,1841244,392779,274344,294574,298264,295805,280632,206819,190808,65,4,6,0,0,366286,118796,402262,484236,375889,219886,240176,336811,1460537,6,1
620919.5854,2022,발달상권,2120196,서울세관,2,3,7,1346,899,9687,25,0,13,20,10,26,21,41,785687,166537,116453,126824,128802,128495,122129,86329,76654,36,4,5,0,0,185479,64045,144855,205478,171339,98166,101805,107349,0,7,0
699822.0652,2022,발달상권,2120192,뱅뱅사거리,2,3,25,6735,4796,27462,47,9,360,567,59,86,37,314,1662291,359894,254278,270910,273353,270982,255927,172398,164442,87,2,13,0,1,317599,141361,340343,437919,346597,204813,191259,119092,0,3,0
890323.5421,2022,발달상권,2120224,수서역,2,3,16,594,437,12418,0,0,0,0,0,0,0,0,193657,42858,29756,30681,31071,30548,29829,22012,19762,40,0,3,0,0,60183,22580,20698,31550,32640,27431,58758,236683,1646246,6,1
537559.6927,2022,발달상권,2120206,개나리아파트,2,3,11,4039,2082,5280,54,5,191,181,83,59,17,334,1099149,243419,165299,173077,174610,172098,165331,126610,122125,45,2,4,0,0,148412,156229,176449,229906,241807,143388,151372,163597,0,8,0
153877.6872,2022,발달상권,2120202,압구정로데오역(압구정로데오),2,3,18,1843,793,11735,15,0,10,3,4,0,26,534,2263370,371908,302563,335139,343294,347747,360052,323907,250669,77,1,4,2,0,265701,207623,554367,542808,410592,258660,289321,214731,896502,3,1
322182.3207,2022,발달상권,2120204,르네상스호텔사거리,2,3,12,1595,1127,41471,20,2,237,350,46,196,64,11,1441922,317174,220737,244128,246585,243096,225723,139441,122213,30,1,7,0,1,160960,103194,284930,389492,310333,184957,169016,160861,0,3,0
391765.2379,2022,발달상권,2120205,매봉역,2,3,9,1116,592,13950,24,19,72,14,40,61,30,18,589928,122434,88525,93921,94902,94017,90609,66147,61806,23,1,1,0,0,122443,60203,95224,119400,112940,94226,107938,102984,0,5,0
540011.6136,2022,관광특구,1001496,강남 마이스 관광특구,2,3,11,29,18,15904,0,0,0,0,0,0,0,0,112779,21284,15622,16729,17618,18382,17770,14152,12509,34,1,8,1,0,237891,9270,24016,30650,24891,13753,10199,248273,0,5,0
549978.2087,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,3,10,1374,671,8984,20,12,39,78,9,9,57,251,608067,122712,89015,94944,95295,95058,92214,74696,66845,75,4,5,0,0,134148,106052,77985,107763,122150,85531,108584,195768,0,4,0
607364.1371,2022,발달상권,2120219,은마아파트,2,3,13,1039,418,17161,14,0,2,17,21,20,5,119,1150580,200456,154450,153722,155071,159446,156699,191472,179718,57,0,6,0,0,149660,534670,116099,83072,174812,127392,114533,239938,0,6,0
295067.4739,2022,발달상권,2120186,가로수길,2,3,15,3152,1777,6518,62,0,154,140,109,74,49,97,2308808,395982,323963,343014,348813,351601,357358,314770,269289,42,2,4,0,0,256687,245142,566037,542131,416835,253820,284846,130849,0,2,0
351228.0784,2022,발달상권,2120198,구역삼세무서,2,3,19,7376,5072,11531,140,31,745,693,171,109,105,130,2018590,435774,302505,318504,321474,318935,299934,229488,227750,33,2,3,0,0,291469,123419,456795,558211,396622,241393,242150,175719,0,7,0
541215.3891,2022,발달상권,2120214,영동대교남단교차로,2,3,5,761,321,3990,8,0,0,16,0,0,0,212,255772,55543,37554,39862,40638,40654,39295,31449,26321,11,0,1,0,0,89135,24682,37114,58412,53097,39221,43246,65900,0,2,0
401648.6848,2022,발달상권,2120200,학동사거리,2,3,17,976,565,9363,13,4,29,24,9,10,2,79,1251662,220264,165859,192663,197783,199287,198132,169862,128077,78,1,4,0,0,266597,83558,296419,349971,248479,143879,129353,184838,0,4,0
353256.4221,2022,발달상권,2120203,강남구청역,2,3,18,1522,920,7726,25,0,67,58,64,18,5,120,1603217,321750,240110,261022,264034,262786,248503,174022,152741,88,2,5,0,0,173251,151769,312760,402963,334597,207535,193593,258238,1511727,6,1
442509.9085,2022,발달상권,2120222,삼성역,2,3,29,746,508,43324,8,0,2,3,4,9,28,53,1036431,243826,159992,176201,181777,179663,164781,92054,81962,88,3,15,1,0,356336,120917,202995,277520,218415,119888,96697,731181,2783751,12,1
412762.5285,2022,발달상권,2120188,압구정역,2,3,16,1129,598,8579,20,1,53,30,14,8,17,98,1928782,361071,276529,298581,298225,300386,302831,246823,205407,213,0,14,1,0,251745,318252,318237,385429,375369,249769,281726,450710,1600187,6,1
326971.4457,2022,발달상권,2120218,코엑스,2,3,9,28,17,290,0,0,0,0,0,0,0,0,52084,9316,7010,7437,7862,8328,8164,7024,6257,22,0,6,0,0,145396,4279,11037,13910,11572,6493,4793,101209,0,3,0
359656.0778,2022,발달상권,2120204,르네상스호텔사거리,2,2,13,1595,1127,41471,20,2,237,350,46,196,64,11,1461352,319543,230359,247471,238118,236010,232250,149085,128061,30,1,7,0,1,160960,103718,284948,394345,313674,188157,176511,139638,0,3,0
698448.8269,2022,발달상권,2120190,강남을지병원,2,4,14,2274,1334,11703,46,0,139,238,38,36,33,39,1497944,295156,218121,239118,236340,239612,234626,177076,153051,72,0,3,0,0,295195,117286,294765,400653,321677,178922,184643,259199,0,6,0
434210.0782,2022,발달상권,2120194,언주역(차병원),2,4,21,2599,1764,12628,63,3,393,309,93,29,35,102,1738459,374030,259701,277499,275610,277409,267408,199168,181661,67,1,3,0,0,242446,79810,373478,509054,359637,204959,211522,233744,618926,7,1
550709.668,2022,발달상권,2120187,신논현역,2,4,33,5512,3959,13076,62,2,347,225,71,46,10,114,3146024,598061,440628,470739,471830,474415,492274,434748,361390,154,3,7,0,0,382392,234119,847694,822851,572974,334990,333398,59846,1288070,3,1
1030203.918,2022,발달상권,2120199,경복아파트교차로,2,4,7,996,641,3830,18,0,111,58,16,2,0,147,528757,112359,78229,83235,83463,83137,80404,61247,59040,10,0,1,0,0,112742,35216,102997,147742,112535,65959,64307,66406,0,4,0
481355.0998,2022,발달상권,2120206,개나리아파트,2,4,11,4039,2082,5280,54,5,191,181,83,59,17,334,1130116,247030,168799,176408,177170,175648,171189,132146,128754,45,2,4,0,0,148412,157320,182455,242780,245943,146473,155147,157311,0,8,0
409487.1259,2022,발달상권,2120222,삼성역,2,4,29,746,508,43324,8,0,2,3,4,9,28,53,1058020,247751,160543,183430,182770,182018,169966,95100,84196,88,3,15,1,0,356336,123101,198995,285792,223984,124553,101597,697470,2856496,12,1
314744.8478,2022,발달상권,2120213,삼성중앙역,2,4,13,4094,2304,8472,89,7,401,251,118,44,34,222,1700148,349421,247083,264820,266795,268909,260049,202762,189731,41,2,3,0,0,228925,149852,290544,431303,381074,228258,219116,78559,415970,3,1
341810.6087,2022,발달상권,2120201,도곡1동,2,4,9,1880,1108,11559,48,1,195,147,111,35,59,48,967239,206729,144475,147679,147910,146871,144200,119002,117103,36,0,5,0,0,169293,148297,152603,194530,194238,129406,148168,254008,0,6,0
444959.0676,2022,발달상권,2120185,논현역,2,4,23,3768,2428,12764,53,3,259,407,162,59,24,77,2566547,517604,376337,401058,401155,400148,401357,312942,273550,105,1,7,0,0,321182,147346,564376,654857,516650,326505,356814,81439,1009771,3,1
459204.2391,2022,발달상권,2120207,선정릉역,2,4,18,6763,3891,12151,180,9,582,558,227,219,81,219,1697174,358095,252217,265975,266072,265084,256333,201266,190227,72,4,4,0,0,323475,195024,295403,418611,347352,211915,228870,210151,1043977,10,1
1387574.685,2022,발달상권,2120224,수서역,2,4,12,594,437,12418,0,0,0,0,0,0,0,0,194441,42957,30019,30919,30725,30908,30068,22125,19678,40,0,3,0,0,60183,22578,20088,31352,33055,27591,59779,248414,1746899,6,1
159659.8273,2022,발달상권,2120202,압구정로데오역(압구정로데오),2,4,18,1843,793,11735,15,0,10,3,4,0,26,534,2211624,361366,289234,322576,328733,332862,353598,331540,253081,77,1,4,2,0,265701,187405,539894,542444,407156,252699,282025,211810,923875,3,1
678132.3503,2022,발달상권,2120197,역삼역,2,4,58,6012,4306,58694,97,5,705,417,168,134,85,63,3703285,790973,570089,648535,642890,644546,590247,326496,280482,172,2,25,0,0,562806,119916,878383,1133906,790610,422238,358232,491814,3207033,7,1
509957.144,2022,발달상권,2120193,도산공원교차로,2,4,8,1184,596,6384,32,0,38,73,32,27,23,114,648504,127368,92974,105314,106040,106161,103928,74568,59520,19,0,4,0,0,185023,43848,126409,174175,145971,82498,75603,116304,0,3,0
473200.7517,2022,발달상권,2120219,은마아파트,2,4,13,1039,418,17161,14,0,2,17,21,20,5,119,1041012,171522,138196,142300,138615,141597,144958,176268,159079,57,0,6,0,0,149660,435456,100983,85563,173987,128169,116854,211804,0,6,0
380538.1504,2022,발달상권,2120217,대치사거리,2,4,6,3789,2015,2779,102,18,265,227,248,99,49,73,1123061,224779,160660,165680,167374,164894,163773,155821,144859,11,0,2,0,0,159410,325147,150982,163846,211000,147313,124773,100030,0,5,0
134679.9227,2022,발달상권,2120195,성수대교남단,2,4,9,444,224,5611,9,3,24,22,20,5,22,26,1125262,191305,150707,165507,167681,170214,178867,162968,129320,51,0,8,0,0,126829,115881,258311,262516,208880,129662,150013,95417,0,2,0
428292.0012,2022,발달상권,2120205,매봉역,2,4,9,1116,592,13950,24,19,72,14,40,61,30,18,575178,117559,84555,92052,92194,92213,89557,65218,59388,23,1,1,0,0,122443,58578,88599,118819,110897,92630,105655,96581,0,5,0
375485.9565,2022,전통시장,2130310,강남개포시장,2,4,4,112,83,298,0,0,0,0,0,0,0,0,211859,42559,29824,30279,30862,30706,31362,30257,28566,30,0,3,0,0,25363,48064,22368,22914,36559,32639,49312,53378,220351,2,1
521739.1549,2022,발달상권,2120215,포스코사거리,2,4,32,3513,2227,61656,29,0,132,602,98,158,114,288,3143968,677676,477105,528033,529420,530418,497234,305266,276491,92,0,17,0,0,318625,317528,543184,839058,725471,407370,311357,370741,0,7,0
479814.4641,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,4,10,1374,671,8984,20,12,39,78,9,9,57,251,602837,120958,88657,93488,93329,93326,91022,75907,67106,75,4,5,0,0,134148,108668,74852,106794,123042,85008,104473,196039,0,4,0
653465.2804,2022,발달상권,2120208,청담사거리(청담동명품거리),2,4,15,3265,1913,10577,45,0,25,134,69,226,35,240,1525722,309190,205604,227886,230966,230907,234893,212323,183143,93,5,7,0,0,331336,154726,266020,347539,307708,210476,239252,408925,0,8,0
603648.0264,2022,발달상권,2120196,서울세관,2,4,7,1346,899,9687,25,0,13,20,10,26,21,41,827990,173802,122510,133852,133830,133973,129455,92404,81967,36,4,5,0,0,185479,64107,152821,217808,182566,104716,105973,106764,0,7,0
514493.9739,2022,발달상권,2120214,영동대교남단교차로,2,4,5,761,321,3990,8,0,0,16,0,0,0,212,257856,56377,37201,40353,40556,40319,40088,32317,27025,11,0,1,0,0,89135,22871,35261,60136,53816,40037,45736,65386,0,2,0
627885.7977,2022,발달상권,2120192,뱅뱅사거리,2,4,26,6735,4796,27462,47,9,360,567,59,86,37,314,1697408,367449,258726,277945,276804,277621,264824,175931,165556,87,2,13,0,1,317599,129040,340870,454116,366245,211507,195631,116084,0,3,0
611019.7919,2022,발달상권,2120191,학동역,2,4,21,4394,2961,13862,84,8,477,648,67,27,23,161,1861861,393044,275753,296012,296019,295882,286516,214625,197054,65,4,6,0,0,366286,117019,402881,493600,385409,224678,238275,336028,1509700,6,1
204942.1273,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,4,7,218,151,4934,1,0,0,0,0,0,0,12,196076,45600,28434,30903,31171,30936,30429,24443,19760,31,0,4,0,0,71694,20758,26529,43713,40331,28949,35796,265717,0,5,0
318493.8598,2022,발달상권,2120221,봉은사역,2,4,10,693,489,19513,7,0,5,42,7,6,18,99,373978,84627,55513,60198,60778,61165,58001,41033,37289,33,2,6,0,0,124925,44948,57281,86119,80619,51991,53018,349684,972753,6,1
311356.8792,2022,발달상권,2120218,코엑스,2,4,9,28,17,290,0,0,0,0,0,0,0,0,52142,9438,6872,7652,8108,8420,8372,6795,5923,22,0,6,0,0,145396,3836,10757,14139,11775,6716,4917,96057,0,3,0
319967.8406,2022,발달상권,2120204,르네상스호텔사거리,2,4,12,1595,1127,41471,20,2,237,350,46,196,64,11,1439261,312968,217167,242247,240884,242349,228202,143485,124928,30,1,7,0,1,160960,94939,281454,394382,311252,187226,170007,157872,0,3,0
151491.1022,2022,발달상권,2120212,한티역,2,4,10,1481,682,713,20,0,26,71,37,24,8,113,1040306,180427,141421,146066,147419,147122,149958,161498,146822,58,1,6,1,0,112734,376860,99048,96706,209632,136879,121179,209321,737687,4,1
240507.4293,2022,발달상권,2120211,도성초등학교,2,4,6,1638,726,984,23,0,58,51,24,61,42,102,1031405,199827,146318,150024,150968,150765,152098,147832,133401,27,0,1,0,0,72437,346005,122238,127371,195934,126080,113776,59860,0,4,0
503967.1542,2022,관광특구,1001496,강남 마이스 관광특구,2,4,11,29,18,15904,0,0,0,0,0,0,0,0,112658,21425,15275,17149,17951,18478,18144,13757,11903,34,1,8,1,0,237891,8418,23312,31050,25243,14171,10465,235544,0,5,0
424419.8003,2022,발달상권,2120200,학동사거리,2,4,16,976,565,9363,13,4,29,24,9,10,2,79,1260738,219261,164690,192806,195843,197330,201482,176409,132179,78,1,4,0,0,266597,77841,294661,352869,253774,148817,132776,185731,0,4,0
351225.1655,2022,발달상권,2120203,강남구청역,2,4,18,1522,920,7726,25,0,67,58,64,18,5,120,1656554,333024,245492,267608,268074,268050,258238,185281,163810,88,2,5,0,0,173251,157174,318240,412645,347875,217126,203493,254140,1567888,6,1
93252.38768,2022,발달상권,2120223,휘문고교사거리,2,4,3,309,111,9166,9,0,0,9,13,11,10,40,231195,53251,35236,39542,38727,39207,36801,21780,19900,9,0,0,0,0,133569,39439,35266,55022,49344,28403,23721,162620,0,5,0
246032.0804,2022,발달상권,2120220,대치역,2,4,10,831,255,5578,3,0,0,0,0,0,0,212,492362,84188,68579,69419,66694,69560,70612,77582,69916,72,1,8,0,0,163253,187687,39990,38216,90955,61874,73639,145638,533535,5,1
647668.8565,2022,발달상권,2120210,선릉역,2,4,39,4780,3339,48780,93,19,556,843,113,106,55,3,5003720,1032558,737877,814711,816649,818883,786553,553938,475110,150,1,11,0,0,360433,605577,886764,1206099,1019901,665053,620327,437724,3800132,6,1
382494.9416,2022,발달상권,2120188,압구정역,2,4,16,1129,598,8579,20,1,53,30,14,8,17,98,1934870,353246,272225,297457,292505,295484,305916,259018,212265,213,0,14,1,0,251745,283918,318826,398944,381202,258417,293564,456862,1668198,6,1
270461.5123,2022,발달상권,2120186,가로수길,2,4,15,3152,1777,6518,62,0,154,140,109,74,49,97,2278365,387787,314195,338030,340729,343466,355283,319185,267477,42,2,4,0,0,256687,232015,551031,549677,414588,249909,281144,130532,0,2,0
310145.3335,2022,발달상권,2120198,구역삼세무서,2,4,19,7376,5072,11531,140,31,745,693,171,109,105,130,1933062,411116,287395,307553,305851,303590,289938,219934,218803,33,2,3,0,0,291469,105091,436178,542157,385315,230646,233678,174446,0,7,0
139450.3948,2020,발달상권,2120185,논현역,3,1,52,3692,2342,12764,52,6,305,363,153,42,33,58,3095291,487439,468291,485397,473087,482062,476608,376010,333836,164,1,11,0,17,321182,190548,692947,804007,571729,360870,475188,43825,326798,3,1
151066.9092,2020,발달상권,2120186,가로수길,3,1,30,3386,1870,6518,60,0,228,140,83,43,50,63,2200107,357562,319598,330172,327690,333065,336917,294448,258219,93,3,4,0,12,256687,226233,542769,496701,360498,227888,346018,97231,0,2,0
153597.4323,2020,발달상권,2120187,신논현역,3,1,80,4994,3515,13076,59,6,382,176,64,11,73,41,3494446,550992,507889,530669,523589,534676,539117,466335,392172,216,3,6,0,37,382392,262820,1042181,883523,567520,343592,394812,23549,655057,3,1
120543.8111,2020,발달상권,2120188,압구정역,3,1,42,1137,583,8579,20,3,56,37,13,14,48,50,1750543,342372,264138,280131,267553,274690,274575,216307,173149,359,1,16,1,7,251745,233462,314391,366794,324388,216306,295201,205706,733526,6,1
240941.0007,2020,발달상권,2120190,강남을지병원,3,1,33,2273,1327,11703,48,5,226,191,43,47,33,2,1667538,298148,253215,270923,260746,267364,260767,191873,162648,115,0,4,0,10,295195,104002,368221,452438,336448,181153,225276,101995,0,6,0
182191.0653,2020,발달상권,2120191,학동역,3,1,54,4551,3003,13862,80,24,327,510,52,38,13,150,1777614,293645,270123,281828,276794,280160,270850,207745,190112,77,4,7,0,4,366286,120736,407301,488328,316001,185077,260172,103350,322340,6,1
191954.3897,2020,발달상권,2120192,뱅뱅사거리,3,1,65,6563,4491,27462,46,13,413,511,102,46,147,175,2031367,354998,319631,334114,326682,333731,314849,210105,192257,112,1,18,0,19,317599,136092,421294,556790,421310,246615,249267,51191,0,3,0
