매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,점포수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,버스정류장_수
121650.5014,2020,발달상권,2120205,매봉역,4,2,1102,573,13950,96764,0,1,0,6,122443,30172,0,0,,,,,,,,,24.0,23.0,37.0,59.0,28.0,57.0,39.0,27.0,5.0,561602.0,87073.0,86971.0,87425.0,87701.0,86434.0,65344.0,60653.0,33.0,50879.0,94536.0,111945.0,105665.0,87440.0,111136.0,6.0
133835.3451,2020,발달상권,2120206,개나리아파트,4,2,4051,2075,5280,200592,2,4,0,5,148412,57771,0,0,,,,,,,,,30.0,50.0,10.0,243.0,135.0,64.0,42.0,55.0,282.0,1373583.0,209668.0,209978.0,211109.0,210906.0,205006.0,165349.0,161566.0,45.0,207823.0,220629.0,290409.0,276728.0,171145.0,206850.0,8.0
159494.5182,2020,발달상권,2120207,선정릉역,4,2,6835,3858,12151,274578,5,5,0,3,323475,100654,308989,1,,,,,,,,,45.0,179.0,49.0,777.0,501.0,246.0,96.0,53.0,440.0,1820246.0,274077.0,275154.0,279009.0,279231.0,273997.0,224875.0,213903.0,83.0,228366.0,327720.0,434367.0,363813.0,199070.0,266911.0,11.0
169410.4522,2020,발달상권,2120208,청담사거리(청담동명품거리),4,2,3296,1887,10577,268836,3,9,0,7,331336,195872,0,0,,,,,,,,,41.0,46.0,0.0,58.0,138.0,241.0,64.0,31.0,204.0,1630866.0,232313.0,245175.0,247482.0,247845.0,249440.0,220343.0,188268.0,148.0,158147.0,315280.0,380467.0,302314.0,208869.0,265787.0,8.0
208542.1558,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",4,2,1348,629,8984,105945,2,4,0,0,134148,39616,0,0,,,,,,,,,23.0,19.0,21.0,30.0,31.0,11.0,43.0,62.0,170.0,611533.0,91368.0,92639.0,94245.0,92879.0,92743.0,77604.0,70054.0,79.0,97393.0,82167.0,113404.0,120326.0,79843.0,118397.0,3.0
160596.4786,2020,발달상권,2120210,선릉역,4,2,4534,3089,48780,916012,1,13,0,15,360433,171001,1432189,1,,,,,,,,,93.0,93.0,30.0,745.0,692.0,112.0,101.0,5.0,141.0,5127886.0,817014.0,817034.0,822203.0,823652.0,802679.0,562968.0,482337.0,181.0,546380.0,943334.0,1244967.0,1020853.0,678107.0,694242.0,6.0
138333.9133,2020,발달상권,2120211,도성초등학교,4,2,1620,699,984,149331,0,1,0,4,72437,31905,0,0,,,,,,,,,9.0,22.0,3.0,68.0,51.0,66.0,38.0,22.0,74.0,820824.0,116011.0,118421.0,119532.0,119124.0,119187.0,120130.0,108416.0,31.0,227644.0,106454.0,117796.0,161988.0,97383.0,109560.0,4.0
116566.1423,2020,발달상권,2120212,한티역,4,2,1554,713,713,198237,1,7,1,6,112734,112773,310197,1,,,,,,,,,21.0,20.0,0.0,54.0,53.0,47.0,14.0,52.0,59.0,1182113.0,162493.0,164802.0,166848.0,166057.0,168556.0,182920.0,170437.0,75.0,387467.0,121799.0,123808.0,245747.0,150650.0,152641.0,4.0
116134.978,2020,발달상권,2120213,삼성중앙역,4,2,4240,2354,8472,268817,2,2,0,11,228925,32473,115407,1,,,,,,,,,35.0,85.0,29.0,481.0,195.0,75.0,38.0,32.0,266.0,1675888.0,260275.0,261116.0,261984.0,261851.0,256091.0,193927.0,180646.0,51.0,149450.0,295789.0,422055.0,365004.0,205330.0,238262.0,3.0
143417.2747,2020,발달상권,2120214,영동대교남단교차로,4,2,744,303,3990,52334,0,2,0,1,89135,18534,0,0,,,,,,,,,19.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,200.0,277099.0,42689.0,43155.0,43376.0,43710.0,43591.0,33214.0,27366.0,21.0,27412.0,40676.0,62668.0,53501.0,42012.0,50830.0,1.0
146837.5255,2020,발달상권,2120215,포스코사거리,4,2,3112,1894,61656,574542,1,21,0,17,318625,106996,0,0,,,,,,,,,71.0,26.0,0.0,291.0,474.0,131.0,195.0,12.0,273.0,3100750.0,508568.0,508675.0,507911.0,510282.0,489607.0,302069.0,273641.0,138.0,314682.0,572544.0,817525.0,696490.0,376358.0,323154.0,7.0
74505.47912,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),4,2,227,152,4934,39612,0,3,0,1,71694,103804,0,0,,,,,,,,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,197313.0,30433.0,30658.0,30927.0,31099.0,30938.0,23742.0,19515.0,31.0,20772.0,28167.0,42285.0,37216.0,29153.0,39719.0,6.0
116212.5598,2020,발달상권,2120217,대치사거리,4,2,3938,2041,2779,210897,0,3,0,18,159410,51812,0,0,,,,,,,,,18.0,99.0,31.0,314.0,265.0,213.0,65.0,19.0,47.0,1316823.0,199323.0,199270.0,199330.0,197848.0,194678.0,166622.0,159752.0,35.0,314283.0,190885.0,235798.0,261400.0,161210.0,153246.0,5.0
89796.66392,2020,발달상권,2120218,코엑스,4,2,19,11,290,9537,3,7,0,0,145396,72089,0,0,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39368.0,6113.0,6182.0,6237.0,6284.0,6247.0,4486.0,3822.0,32.0,1894.0,8871.0,11379.0,8352.0,4730.0,4142.0,3.0
150742.2287,2020,발달상권,2120219,은마아파트,4,2,1115,446,17161,173964,0,6,0,1,149660,189066,0,0,,,,,,,,,37.0,18.0,0.0,13.0,24.0,37.0,19.0,48.0,71.0,1035091.0,142804.0,142639.0,142827.0,143125.0,144038.0,165098.0,154559.0,62.0,402158.0,106568.0,93540.0,187294.0,124884.0,120648.0,7.0
291201.1918,2020,발달상권,2120220,대치역,4,2,845,264,5578,89855,1,8,0,0,163253,123002,250066,1,,,,,,,,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,508897.0,72034.0,71503.0,71241.0,72664.0,73071.0,77881.0,70504.0,82.0,181826.0,45273.0,42313.0,96828.0,65368.0,77289.0,5.0
110112.3615,2020,발달상권,2120221,봉은사역,4,2,659,451,19513,91824,3,6,0,7,124925,128857,310551,1,,,,,,,,,19.0,7.0,0.0,5.0,42.0,23.0,31.0,1.0,75.0,505153.0,81994.0,81179.0,81335.0,81870.0,78053.0,53465.0,47258.0,48.0,50612.0,86773.0,119884.0,104292.0,66788.0,76805.0,6.0
129733.889,2020,발달상권,2120222,삼성역,4,2,596,375,43324,216492,4,15,1,8,356336,342522,992499,1,,,,,,,,,49.0,8.0,0.0,3.0,24.0,31.0,7.0,31.0,3.0,997568.0,171017.0,169564.0,171957.0,171365.0,164119.0,83452.0,66095.0,107.0,75636.0,209388.0,287161.0,206689.0,114383.0,104312.0,13.0
84268.51832,2020,발달상권,2120223,휘문고교사거리,4,2,332,111,9166,41154,0,0,0,0,133569,67920,0,0,,,,,,,,,6.0,9.0,0.0,3.0,20.0,23.0,3.0,0.0,34.0,195770.0,32187.0,31944.0,32873.0,32711.0,31492.0,18764.0,15796.0,21.0,27564.0,33760.0,48270.0,40949.0,22879.0,22347.0,5.0
300059.4054,2020,발달상권,2120224,수서역,4,2,633,434,12418,34678,0,4,0,0,60183,44104,702272,1,,,,,,,,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213946.0,33015.0,32857.0,33152.0,33107.0,32900.0,25623.0,23292.0,42.0,20148.0,22807.0,37956.0,35142.0,31228.0,66665.0,4.0
45479.64835,2020,전통시장,2130303,영동전통시장,4,2,1169,724,242,61832,0,0,0,3,39097,0,0,0,,,,,,,,,3.0,18.0,13.0,104.0,77.0,9.0,10.0,0.0,2.0,437583.0,64369.0,65028.0,65705.0,66309.0,67378.0,58521.0,50273.0,7.0,23324.0,107867.0,112719.0,76165.0,49648.0,67862.0,0.0
104426.9365,2020,전통시장,2130310,강남개포시장,4,2,108,83,298,40923,0,3,0,3,25363,33096,75882,1,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187991.0,26478.0,26326.0,27592.0,27157.0,27351.0,28099.0,24988.0,26.0,39710.0,20873.0,20585.0,34230.0,28998.0,43595.0,2.0
328819.8049,2020,관광특구,1001496,강남 마이스 관광특구,4,2,24,13,15904,21482,4,10,1,0,237891,146145,0,0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90544.0,14459.0,14561.0,14670.0,14736.0,14524.0,9591.0,8002.0,52.0,4560.0,20323.0,26443.0,19121.0,10720.0,9376.0,5.0
134319.1449,2020,발달상권,2120185,논현역,4,3,3692,2342,12764,460415,1,11,0,17,321182,52538,376367,1,,,,,,,,,52.0,52.0,6.0,305.0,363.0,153.0,42.0,33.0,58.0,2889402.0,432936.0,447142.0,439153.0,448141.0,450151.0,358290.0,313591.0,164.0,182244.0,637286.0,736256.0,550069.0,353269.0,430280.0,3.0
182611.9239,2020,발달상권,2120186,가로수길,4,3,3386,1870,6518,393657,3,4,0,12,256687,131730,0,0,,,,,,,,,27.0,60.0,0.0,228.0,140.0,83.0,43.0,50.0,63.0,2189619.0,314544.0,329795.0,323951.0,330297.0,339945.0,297258.0,253825.0,93.0,245505.0,526145.0,491684.0,371544.0,237439.0,317303.0,2.0
175386.0081,2020,발달상권,2120187,신논현역,4,3,4994,3515,13076,521369,3,6,0,37,382392,29322,716149,1,,,,,,,,,78.0,59.0,6.0,382.0,176.0,64.0,11.0,73.0,41.0,3141527.0,458070.0,475765.0,464600.0,471937.0,488430.0,424603.0,358123.0,216.0,232644.0,889559.0,804229.0,541004.0,323243.0,350847.0,3.0
124775.2692,2020,발달상권,2120188,압구정역,4,3,1137,583,8579,342342,1,16,1,7,251745,246935,780831,1,,,,,,,,,42.0,20.0,3.0,56.0,37.0,13.0,14.0,48.0,50.0,1651156.0,248234.0,261247.0,252384.0,255194.0,263074.0,211813.0,159211.0,359.0,234963.0,300146.0,336543.0,310912.0,207088.0,261503.0,6.0
211206.446,2020,발달상권,2120190,강남을지병원,4,3,2273,1327,11703,258792,0,4,0,10,295195,126260,0,0,,,,,,,,,33.0,48.0,5.0,226.0,191.0,43.0,47.0,33.0,2.0,1424881.0,215670.0,226911.0,220494.0,226567.0,225928.0,168707.0,140603.0,115.0,105237.0,312778.0,382210.0,288105.0,152985.0,183563.0,6.0
159629.4079,2020,발달상권,2120191,학동역,4,3,4551,3003,13862,314637,4,7,0,4,366286,116579,378307,1,,,,,,,,,51.0,80.0,24.0,327.0,510.0,52.0,38.0,13.0,150.0,1892175.0,290264.0,298061.0,292848.0,298988.0,293096.0,221487.0,197430.0,77.0,145240.0,409946.0,496025.0,363671.0,212622.0,264673.0,6.0
174437.1871,2020,발달상권,2120192,뱅뱅사거리,4,3,6563,4491,27462,288353,1,18,0,19,317599,58381,0,0,,,,,,,,,67.0,46.0,13.0,413.0,511.0,102.0,46.0,147.0,175.0,1705608.0,269201.0,277912.0,269332.0,275249.0,269172.0,181036.0,163708.0,112.0,125438.0,348253.0,461976.0,352778.0,210977.0,206185.0,3.0
161665.896,2020,발달상권,2120193,도산공원교차로,4,3,1196,602,6384,123335,1,5,0,1,185023,51174,0,0,,,,,,,,,21.0,32.0,0.0,75.0,50.0,39.0,26.0,49.0,68.0,638469.0,96698.0,103646.0,100241.0,103676.0,103142.0,73252.0,57813.0,48.0,47308.0,130612.0,171404.0,131968.0,72421.0,84755.0,3.0
147415.4228,2020,발달상권,2120194,언주역(차병원),4,3,2556,1687,12628,285316,1,3,0,15,242446,81120,195349,1,,,,,,,,,47.0,60.0,8.0,410.0,314.0,72.0,26.0,36.0,66.0,1670711.0,254745.0,266462.0,259552.0,265974.0,261402.0,193069.0,169508.0,95.0,88308.0,368293.0,484446.0,332730.0,189018.0,207914.0,8.0
125078.4801,2020,발달상권,2120195,성수대교남단,4,3,455,237,5611,195637,0,10,0,4,126829,92894,0,0,,,,,,,,,12.0,8.0,6.0,26.0,12.0,18.0,24.0,23.0,1.0,995515.0,141045.0,151830.0,148920.0,152139.0,158547.0,137160.0,105873.0,92.0,104511.0,223954.0,234184.0,175484.0,111697.0,145686.0,3.0
153352.1739,2020,발달상권,2120196,서울세관,4,3,1385,903,9687,140080,4,7,0,3,185479,46954,0,0,,,,,,,,,16.0,26.0,0.0,23.0,28.0,11.0,29.0,6.0,32.0,814904.0,124880.0,130974.0,128212.0,130984.0,128998.0,90151.0,80705.0,51.0,73236.0,158429.0,213172.0,167238.0,92143.0,110685.0,7.0
213238.4292,2020,발달상권,2120197,역삼역,4,3,5436,3697,58694,680369,8,25,0,46,562806,191093,957765,1,,,,,,,,,143.0,100.0,12.0,790.0,427.0,188.0,113.0,21.0,37.0,3509396.0,562928.0,595575.0,575614.0,591263.0,570911.0,333813.0,279293.0,254.0,151724.0,844309.0,1025467.0,691511.0,414686.0,381698.0,7.0
134499.6678,2020,발달상권,2120198,구역삼세무서,4,3,7479,5101,11531,336148,1,3,0,34,291469,70431,0,0,,,,,,,,,39.0,137.0,51.0,840.0,608.0,173.0,167.0,48.0,49.0,2182428.0,334007.0,340158.0,333087.0,340480.0,331117.0,254568.0,249011.0,78.0,151616.0,524269.0,598110.0,400284.0,232688.0,275462.0,7.0
354339.9705,2020,발달상권,2120199,경복아파트교차로,4,3,737,485,3830,84826,0,2,0,6,112742,22093,0,0,,,,,,,,,14.0,17.0,4.0,139.0,35.0,8.0,1.0,2.0,46.0,522457.0,78477.0,81167.0,80073.0,81699.0,80024.0,63260.0,57756.0,19.0,35991.0,105199.0,149884.0,101703.0,60739.0,68941.0,4.0
186241.8611,2020,발달상권,2120200,학동사거리,4,3,1013,568,9363,241632,0,6,0,4,266597,146932,0,0,,,,,,,,,36.0,14.0,10.0,50.0,19.0,12.0,6.0,2.0,77.0,1295070.0,179188.0,198659.0,195314.0,201356.0,206633.0,177931.0,135991.0,136.0,94254.0,303984.0,354061.0,236769.0,142054.0,163949.0,4.0
137181.8442,2020,발달상권,2120201,도곡1동,4,3,1873,1076,11559,159145,0,6,0,10,169293,113583,0,0,,,,,,,,,15.0,43.0,31.0,171.0,102.0,88.0,94.0,31.0,0.0,1012530.0,152947.0,153866.0,151743.0,153858.0,150496.0,126320.0,123298.0,46.0,151067.0,169046.0,204727.0,194453.0,131256.0,161981.0,6.0
92159.32919,2020,발달상권,2120202,압구정로데오역(압구정로데오),4,3,1880,789,11735,436458,1,5,2,5,265701,173191,428008,1,,,,,,,,,35.0,13.0,0.0,2.0,16.0,0.0,48.0,33.0,457.0,2203590.0,306657.0,333387.0,328839.0,335811.0,350824.0,309823.0,238250.0,146.0,207074.0,519059.0,534869.0,389363.0,245316.0,307910.0,3.0
118172.5234,2020,발달상권,2120203,강남구청역,4,3,1552,906,7726,331227,2,7,0,10,173251,109346,510599,1,,,,,,,,,39.0,24.0,4.0,79.0,84.0,22.0,3.0,6.0,118.0,1927837.0,290700.0,304496.0,299320.0,305208.0,302017.0,226048.0,200048.0,111.0,204277.0,378031.0,474522.0,381578.0,227022.0,262405.0,6.0
168513.8392,2020,발달상권,2120204,르네상스호텔사거리,4,3,1580,1096,41471,244561,7,8,0,3,160960,59740,0,0,,,,,,,,,24.0,21.0,2.0,242.0,359.0,135.0,129.0,38.0,290.0,1326053.0,211923.0,222299.0,215114.0,221801.0,215584.0,131250.0,108081.0,47.0,88452.0,257279.0,355689.0,276141.0,176016.0,172475.0,3.0
122051.8582,2020,발달상권,2120205,매봉역,4,3,1102,573,13950,95896,0,1,0,6,122443,32718,0,0,,,,,,,,,24.0,23.0,37.0,59.0,28.0,57.0,39.0,27.0,5.0,551262.0,84028.0,86780.0,84622.0,86510.0,86021.0,64021.0,59280.0,33.0,51017.0,93482.0,110127.0,104104.0,84645.0,107886.0,6.0
139374.2679,2020,발달상권,2120206,개나리아파트,4,3,4051,2075,5280,198451,2,4,0,5,148412,59084,0,0,,,,,,,,,31.0,50.0,10.0,243.0,135.0,64.0,42.0,55.0,282.0,1364870.0,205585.0,209412.0,207443.0,210476.0,205753.0,165571.0,160633.0,45.0,206169.0,222024.0,289977.0,280294.0,170649.0,195755.0,8.0
172000.7808,2020,발달상권,2120207,선정릉역,4,3,6835,3858,12151,273439,5,5,0,3,323475,101229,317395,1,,,,,,,,,42.0,179.0,49.0,777.0,501.0,246.0,96.0,53.0,440.0,1821968.0,271691.0,276305.0,273669.0,278583.0,274663.0,229065.0,217991.0,83.0,225726.0,342522.0,426301.0,366468.0,203868.0,257083.0,11.0
167358.6501,2020,발달상권,2120208,청담사거리(청담동명품거리),4,3,3296,1887,10577,264963,3,9,0,7,331336,197674,0,0,,,,,,,,,42.0,46.0,0.0,58.0,138.0,241.0,64.0,31.0,204.0,1616423.0,227674.0,244126.0,242322.0,245993.0,250454.0,218959.0,186894.0,148.0,155605.0,309333.0,380691.0,302317.0,205985.0,262490.0,8.0
199754.7251,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",4,3,1348,629,8984,100611,2,4,0,0,134148,41256,0,0,,,,,,,,,24.0,19.0,21.0,30.0,31.0,11.0,43.0,62.0,170.0,580471.0,85327.0,88547.0,87744.0,88858.0,89208.0,74478.0,66308.0,79.0,92280.0,76750.0,104668.0,112741.0,78218.0,115814.0,3.0
163152.5768,2020,발달상권,2120210,선릉역,4,3,4534,3089,48780,870919,1,13,0,15,360433,170421,1406961,1,,,,,,,,,93.0,93.0,30.0,745.0,692.0,112.0,101.0,5.0,141.0,4946442.0,762929.0,798259.0,778900.0,799219.0,784090.0,550286.0,472759.0,181.0,546445.0,920163.0,1184744.0,997468.0,655258.0,642366.0,6.0
176637.7857,2020,발달상권,2120211,도성초등학교,4,3,1620,699,984,159459,0,1,0,4,72437,33610,0,0,,,,,,,,,7.0,22.0,3.0,68.0,51.0,66.0,38.0,22.0,74.0,868026.0,122990.0,125636.0,125561.0,126521.0,127074.0,126149.0,114095.0,31.0,242003.0,111827.0,123589.0,171332.0,103382.0,115893.0,4.0
111823.4244,2020,발달상권,2120212,한티역,4,3,1554,713,713,196697,1,7,1,6,112734,120265,330893,1,,,,,,,,,21.0,20.0,0.0,54.0,53.0,47.0,14.0,52.0,59.0,1153472.0,158291.0,163558.0,162879.0,163915.0,164467.0,176172.0,164189.0,75.0,384116.0,120636.0,116043.0,241266.0,148908.0,142505.0,4.0
111174.1998,2020,발달상권,2120213,삼성중앙역,4,3,4240,2354,8472,268150,2,2,0,11,228925,33976,120405,1,,,,,,,,,34.0,85.0,29.0,481.0,195.0,75.0,38.0,32.0,266.0,1691342.0,256785.0,264245.0,259324.0,264787.0,259672.0,200429.0,186100.0,51.0,147166.0,299754.0,427440.0,373938.0,208465.0,234580.0,3.0
150850.119,2020,발달상권,2120214,영동대교남단교차로,4,3,744,303,3990,48669,0,2,0,1,89135,9747,0,0,,,,,,,,,18.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,200.0,257953.0,39031.0,40748.0,40231.0,40870.0,40851.0,30809.0,25415.0,21.0,26073.0,38580.0,58698.0,50217.0,39539.0,44846.0,1.0
153203.9863,2020,발달상권,2120215,포스코사거리,4,3,3112,1894,61656,560133,1,21,0,17,318625,109714,0,0,,,,,,,,,68.0,26.0,0.0,291.0,474.0,131.0,195.0,12.0,273.0,3103859.0,493001.0,516054.0,498904.0,514673.0,489817.0,310516.0,280894.0,138.0,311873.0,585574.0,819189.0,696782.0,377001.0,313443.0,7.0
75056.11594,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),4,3,227,152,4934,37099,0,3,0,1,71694,111218,0,0,,,,,,,,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,183802.0,27921.0,29163.0,28702.0,29051.0,29041.0,21800.0,18123.0,31.0,19921.0,27010.0,39617.0,34972.0,26906.0,35377.0,6.0
131644.9867,2020,발달상권,2120217,대치사거리,4,3,3938,2041,2779,196400,0,3,0,18,159410,55114,0,0,,,,,,,,,18.0,99.0,31.0,314.0,265.0,213.0,65.0,19.0,47.0,1210209.0,180334.0,183046.0,180786.0,183101.0,178906.0,155241.0,148794.0,35.0,291605.0,175669.0,209172.0,241710.0,150780.0,141276.0,5.0
99689.56476,2020,발달상권,2120218,코엑스,4,3,19,11,290,10625,3,7,0,0,145396,74878,0,0,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44554.0,6552.0,6944.0,6850.0,7235.0,7251.0,5326.0,4396.0,32.0,2558.0,10131.0,12438.0,9451.0,5371.0,4605.0,3.0
162254.4236,2020,발달상권,2120219,은마아파트,4,3,1115,446,17161,183718,0,6,0,1,149660,215127,0,0,,,,,,,,,36.0,18.0,0.0,13.0,24.0,37.0,19.0,48.0,71.0,1088141.0,149169.0,152267.0,152299.0,151456.0,152147.0,171188.0,159614.0,62.0,413516.0,115257.0,101295.0,198411.0,133418.0,126243.0,7.0
319614.553,2020,발달상권,2120220,대치역,4,3,845,264,5578,87825,1,8,0,0,163253,133086,262371,1,,,,,,,,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,496658.0,70346.0,71322.0,70055.0,70762.0,70999.0,75273.0,67903.0,82.0,174327.0,45358.0,41520.0,94639.0,65780.0,75034.0,5.0
118686.0153,2020,발달상권,2120221,봉은사역,4,3,659,451,19513,73994,3,6,0,7,124925,133463,344710,1,,,,,,,,,17.0,7.0,0.0,5.0,42.0,23.0,31.0,1.0,75.0,423297.0,65648.0,67704.0,66274.0,67970.0,66648.0,46733.0,42318.0,48.0,47317.0,71642.0,98650.0,86921.0,55909.0,62857.0,6.0
142708.3379,2020,발달상권,2120222,삼성역,4,3,596,375,43324,201934,4,15,1,8,356336,353355,1049748,1,,,,,,,,,48.0,8.0,0.0,3.0,24.0,31.0,7.0,31.0,3.0,944012.0,154310.0,164000.0,156652.0,164237.0,158196.0,80964.0,65654.0,107.0,73506.0,202812.0,271099.0,196296.0,107182.0,93119.0,13.0
81028.71558,2020,발달상권,2120223,휘문고교사거리,4,3,332,111,9166,42195,0,0,0,0,133569,73009,0,0,,,,,,,,,6.0,9.0,0.0,3.0,20.0,23.0,3.0,0.0,34.0,200839.0,32618.0,34121.0,32593.0,33999.0,32684.0,18639.0,16183.0,21.0,27860.0,35676.0,49600.0,42044.0,23587.0,22071.0,5.0
336009.9067,2020,발달상권,2120224,수서역,4,3,633,434,12418,34353,0,4,0,0,60183,45958,716315,1,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212957.0,32800.0,32992.0,32671.0,32884.0,32819.0,25746.0,23045.0,42.0,20800.0,22623.0,36981.0,35378.0,30228.0,66947.0,4.0
51132.69565,2020,전통시장,2130303,영동전통시장,4,3,1169,724,242,58284,0,0,0,3,39097,0,0,0,,,,,,,,,3.0,18.0,13.0,104.0,77.0,9.0,10.0,0.0,2.0,403791.0,58695.0,60621.0,59844.0,61527.0,63267.0,53963.0,45875.0,7.0,20950.0,101952.0,102296.0,71244.0,47073.0,60276.0,0.0
105780.1329,2020,전통시장,2130310,강남개포시장,4,3,108,83,298,40354,0,3,0,3,25363,35440,81996,1,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185038.0,26260.0,26545.0,27085.0,26496.0,27199.0,26994.0,24460.0,26.0,39154.0,21206.0,19769.0,32760.0,28677.0,43471.0,2.0
380821.0915,2020,관광특구,1001496,강남 마이스 관광특구,4,3,24,13,15904,22925,4,10,1,0,237891,150841,0,0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97662.0,14696.0,15628.0,15297.0,16139.0,16028.0,10950.0,8926.0,52.0,5557.0,22263.0,27809.0,20644.0,11559.0,9831.0,5.0
130044.049,2020,발달상권,2120185,논현역,4,4,3768,2428,12764,432476,1,7,0,0,321182,48585,389077,1,,,,,,,,,51.0,52.0,4.0,281.0,370.0,159.0,58.0,14.0,76.0,2690468.0,415956.0,421903.0,421518.0,404026.0,394234.0,334273.0,298556.0,105.0,163227.0,566403.0,695322.0,520296.0,340076.0,405145.0,3.0
166517.725,2020,발달상권,2120186,가로수길,4,4,3152,1777,6518,383061,2,4,0,0,256687,130921,0,0,,,,,,,,,27.0,62.0,0.0,196.0,151.0,94.0,54.0,43.0,88.0,2116401.0,311520.0,320508.0,321290.0,312646.0,315629.0,285513.0,249293.0,42.0,229499.0,483133.0,491982.0,368797.0,236796.0,306194.0,2.0
157551.4154,2020,발달상권,2120187,신논현역,4,4,5512,3959,13076,499106,3,7,0,0,382392,26623,708743,1,,,,,,,,,78.0,61.0,5.0,365.0,218.0,64.0,28.0,43.0,75.0,2970832.0,441754.0,453476.0,453507.0,438280.0,441256.0,401190.0,341368.0,154.0,211455.0,795654.0,775815.0,524436.0,316849.0,346623.0,3.0
112686.2026,2020,발달상권,2120188,압구정역,4,4,1129,598,8579,329266,0,14,1,0,251745,237846,782825,1,,,,,,,,,42.0,20.0,1.0,55.0,36.0,15.0,8.0,26.0,80.0,1606274.0,246123.0,256258.0,253648.0,241828.0,239213.0,208215.0,160991.0,213.0,202160.0,288171.0,339400.0,309635.0,208373.0,258534.0,6.0
201661.4312,2020,발달상권,2120190,강남을지병원,4,4,2274,1334,11703,251727,0,3,0,0,295195,118054,0,0,,,,,,,,,33.0,46.0,0.0,174.0,215.0,40.0,34.0,32.0,30.0,1386689.0,215476.0,225660.0,224192.0,212261.0,204319.0,164518.0,140266.0,72.0,97254.0,294863.0,375387.0,285925.0,152917.0,180342.0,6.0
154241.0041,2020,발달상권,2120191,학동역,4,4,4394,2961,13862,303843,4,6,0,0,366286,111523,402531,1,,,,,,,,,48.0,82.0,18.0,307.0,559.0,57.0,30.0,20.0,155.0,1804491.0,284657.0,290224.0,290589.0,277021.0,261446.0,210099.0,190453.0,65.0,132512.0,386174.0,480762.0,348476.0,207745.0,248822.0,6.0
179984.5494,2020,발달상권,2120192,뱅뱅사거리,4,4,6735,4796,27462,288060,2,13,0,1,317599,55800,0,0,,,,,,,,,64.0,47.0,11.0,405.0,536.0,94.0,52.0,56.0,278.0,1739894.0,282436.0,285374.0,283410.0,269770.0,255174.0,188786.0,174945.0,87.0,133970.0,346716.0,463774.0,356016.0,218021.0,221396.0,3.0
139160.8291,2020,발달상권,2120193,도산공원교차로,4,4,1184,596,6384,118356,0,4,0,0,185023,48741,0,0,,,,,,,,,22.0,33.0,0.0,51.0,65.0,36.0,21.0,32.0,102.0,610555.0,95757.0,100976.0,100388.0,95146.0,91000.0,70536.0,56750.0,19.0,42815.0,120148.0,164304.0,129896.0,70776.0,82617.0,3.0
162894.8254,2020,발달상권,2120194,언주역(차병원),4,4,2599,1764,12628,277358,1,3,0,0,242446,76940,200164,1,,,,,,,,,45.0,63.0,5.0,400.0,330.0,80.0,39.0,13.0,97.0,1658788.0,260786.0,265059.0,263318.0,252179.0,242604.0,198581.0,176261.0,67.0,81180.0,354726.0,484468.0,334217.0,191744.0,212452.0,8.0
